Accession,TAA_0,TAA_1,TAA_2,TAA_3,TAA_4,TAA_5,TAA_6,TGA_0,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,TAG_0,TAG_1,TAG_2,TAG_3,TAG_4,TAG_5,TAG_6,GC,GC3
CP000747,1.0,0.03977272727272727,0.005681818181818182,0.045454545454545456,0.017045454545454544,0.03977272727272727,0.028409090909090908,1.0,0.00331858407079646,0.012168141592920354,0.01327433628318584,0.02765486725663717,0.02654867256637168,0.01327433628318584,1.0,0.00186219739292365,0.0148975791433892,0.01675977653631285,0.0148975791433892,0.0074487895716946,0.0148975791433892,71.34637304176034,93.5555385658818
CP000749,1.0,0.06723646723646724,0.05014245014245014,0.04786324786324787,0.07179487179487179,0.08148148148148149,0.07521367521367521,1.0,0.09943181818181818,0.06534090909090909,0.056818181818181816,0.07386363636363637,0.06818181818181818,0.07670454545454546,1.0,0.057096247960848286,0.0766721044045677,0.08156606851549755,0.057096247960848286,0.0636215334420881,0.0766721044045677,42.59406816481398,38.17101726266472
CP000750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0025214321734745334,0.0030257186081694403,0.0030257186081694403,0.007564296520423601,0.010085728693898134,0.007564296520423601,1.0,0.017142857142857144,0.017142857142857144,0.0,0.005714285714285714,0.0,0.005714285714285714,74.43503011751491,94.07252668025595
CP000758,1.0,0.03650793650793651,0.03015873015873016,0.03650793650793651,0.031746031746031744,0.047619047619047616,0.02857142857142857,1.0,0.052704576976421634,0.03744798890429958,0.03744798890429958,0.04299583911234397,0.030513176144244106,0.04022191400832178,1.0,0.007380073800738007,0.01845018450184502,0.01107011070110701,0.04059040590405904,0.04428044280442804,0.03690036900369004,56.050901587193835,64.0543638555241
CP000769,1.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,0.0,1.0,0.006720430107526882,0.009408602150537635,0.010752688172043012,0.006720430107526882,0.010080645161290322,0.006048387096774193,1.0,0.002364066193853428,0.0070921985815602835,0.004728132387706856,0.00591016548463357,0.00591016548463357,0.01182033096926714,73.53140115839552,94.22784852281781
CP000774,1.0,0.011661807580174927,0.02040816326530612,0.014577259475218658,0.026239067055393587,0.026239067055393587,0.014577259475218658,1.0,0.009708737864077669,0.02330097087378641,0.020388349514563107,0.019417475728155338,0.02912621359223301,0.02524271844660194,1.0,0.007389162561576354,0.012315270935960592,0.007389162561576354,0.019704433497536946,0.0049261083743842365,0.03201970443349754,62.32809544427542,76.73750460300515
CP000781,1.0,0.0,0.004291845493562232,0.012875536480686695,0.02145922746781116,0.02575107296137339,0.017167381974248927,1.0,0.011396011396011397,0.016619183285849954,0.011870845204178538,0.021367521367521368,0.017568850902184234,0.021367521367521368,1.0,0.004750593824228029,0.019002375296912115,0.004750593824228029,0.019002375296912115,0.0023752969121140144,0.0166270783847981,67.46469253526226,86.0886474535049
CP000792,1.0,0.03718199608610567,0.18395303326810175,0.0547945205479452,0.07632093933463796,0.07240704500978473,0.06457925636007827,1.0,0.14457831325301204,0.12048192771084337,0.0963855421686747,0.060240963855421686,0.0963855421686747,0.1566265060240964,1.0,0.0625,0.075,0.05,0.06875,0.075,0.075,39.428959063005145,38.71452976076315
CP000812,1.0,0.06282722513089005,0.03664921465968586,0.05235602094240838,0.041884816753926704,0.04712041884816754,0.05235602094240838,1.0,0.09289617486338798,0.03278688524590164,0.0546448087431694,0.03278688524590164,0.060109289617486336,0.04918032786885246,1.0,0.046153846153846156,0.07692307692307693,0.03076923076923077,0.046153846153846156,0.06153846153846154,0.03076923076923077,38.69703307479551,34.41281828389921
CP000820,1.0,0.01818181818181818,0.021212121212121213,0.021212121212121213,0.030303030303030304,0.012121212121212121,0.021212121212121213,1.0,0.007717750826901874,0.007166482910694598,0.006615214994487321,0.014057331863285557,0.012679162072767364,0.01515986769570011,1.0,0.013029315960912053,0.01520086862106406,0.010857763300760043,0.009771986970684038,0.014115092290988056,0.01737242128121607,71.15359736683484,87.63143146480357
CP000828,1.0,0.029514757378689346,0.04502251125562781,0.05152576288144072,0.04752376188094047,0.05152576288144072,0.057028514257128564,1.0,0.06729634002361275,0.0602125147579693,0.05785123966942149,0.05194805194805195,0.05548996458087367,0.06965761511216056,1.0,0.037412314886983634,0.06547155105222136,0.04988308651597818,0.049103663289166016,0.05611847233047545,0.05611847233047545,47.253850255638156,46.06813062425631
CP000830,1.0,0.011450381679389313,0.007633587786259542,0.003816793893129771,0.015267175572519083,0.007633587786259542,0.03816793893129771,1.0,0.007930214115781126,0.00951625693893735,0.00951625693893735,0.007930214115781126,0.012688342585249802,0.01823949246629659,1.0,0.0041841004184100415,0.016736401673640166,0.0041841004184100415,0.016736401673640166,0.016736401673640166,0.016736401673640166,66.01545182795789,83.77073528789407
CP000849,1.0,0.08844765342960288,0.10108303249097472,0.0812274368231047,0.07942238267148015,0.09025270758122744,0.0812274368231047,1.0,0.22758620689655173,0.0896551724137931,0.0896551724137931,0.06206896551724138,0.04827586206896552,0.10344827586206896,1.0,0.08173076923076923,0.0625,0.0625,0.09615384615384616,0.052884615384615384,0.057692307692307696,31.628209656110613,21.417195212950954
CP000850,1.0,0.011976047904191617,0.023952095808383235,0.011976047904191617,0.011976047904191617,0.023952095808383235,0.017964071856287425,1.0,0.007388092133854845,0.009561060408518035,0.009995654063450673,0.012603215993046502,0.012168622338113864,0.01694915254237288,1.0,0.007220216606498195,0.007220216606498195,0.01263537906137184,0.01263537906137184,0.019855595667870037,0.007220216606498195,69.51852813884236,85.4082585064443
CP000859,1.0,0.031525851197982346,0.03909205548549811,0.03783102143757881,0.02395964691046658,0.031525851197982346,0.034047919293820936,1.0,0.05890804597701149,0.040229885057471264,0.027298850574712645,0.03017241379310345,0.034482758620689655,0.034482758620689655,1.0,0.017094017094017096,0.017094017094017096,0.03418803418803419,0.021367521367521368,0.03418803418803419,0.021367521367521368,56.168615578397166,68.50587537173752
CP000875,1.0,0.02040816326530612,0.06321553011448482,0.05574912891986063,0.04529616724738676,0.03683424589347934,0.041811846689895474,1.0,0.06853582554517133,0.04984423676012461,0.024922118380062305,0.059190031152647975,0.03115264797507788,0.0529595015576324,1.0,0.03415783274440518,0.0636042402826855,0.04711425206124853,0.03297997644287397,0.045936395759717315,0.06713780918727916,50.715668122094606,51.040165935922595
CP000879,1.0,0.075,0.07692307692307693,0.07115384615384615,0.09230769230769231,0.0673076923076923,0.075,1.0,0.08947368421052632,0.05789473684210526,0.11052631578947368,0.07368421052631578,0.08947368421052632,0.06842105263157895,1.0,0.0962962962962963,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.07407407407407407,0.044444444444444446,34.12319063694373,28.420729345366375
CP000884,1.0,0.018223234624145785,0.011389521640091117,0.02050113895216401,0.04328018223234624,0.015945330296127564,0.02050113895216401,1.0,0.011983471074380166,0.005785123966942148,0.017355371900826446,0.01818181818181818,0.016115702479338842,0.014462809917355372,1.0,0.004545454545454545,0.013636363636363636,0.038636363636363635,0.01818181818181818,0.013636363636363636,0.025,66.47625701254553,84.07911259983818
CP000910,1.0,0.015025041736227046,0.021702838063439065,0.03672787979966611,0.04006677796327212,0.03672787979966611,0.04340567612687813,1.0,0.030201342281879196,0.03691275167785235,0.025167785234899327,0.03691275167785235,0.030201342281879196,0.03691275167785235,1.0,0.034482758620689655,0.030425963488843813,0.04056795131845842,0.04462474645030426,0.030425963488843813,0.02636916835699797,56.271325568496955,60.47196550385885
CP000922,1.0,0.06521739130434782,0.05314009661835749,0.04468599033816425,0.042270531400966184,0.033816425120772944,0.04710144927536232,1.0,0.06862745098039216,0.03431372549019608,0.0392156862745098,0.07352941176470588,0.024509803921568627,0.029411764705882353,1.0,0.06451612903225806,0.04608294930875576,0.03686635944700461,0.03225806451612903,0.04608294930875576,0.055299539170506916,41.77675142074495,37.701730356453794
CP000927,1.0,0.008350730688935281,0.022964509394572025,0.020876826722338204,0.031315240083507306,0.016701461377870562,0.016701461377870562,1.0,0.017871649065800164,0.01868399675060926,0.01380991064175467,0.01949634443541836,0.017059301380991064,0.021933387489845652,1.0,0.0045045045045045045,0.01876876876876877,0.015015015015015015,0.015765765765765764,0.015765765765765764,0.01951951951951952,67.46329596602476,87.70094842619467
CP000930,1.0,0.02506265664160401,0.041353383458646614,0.03007518796992481,0.042606516290726815,0.023809523809523808,0.046365914786967416,1.0,0.048411497730711045,0.028744326777609682,0.036308623298033284,0.04387291981845688,0.03177004538577912,0.036308623298033284,1.0,0.022675736961451247,0.03854875283446712,0.034013605442176874,0.015873015873015872,0.04081632653061224,0.047619047619047616,56.97519060078877,68.22634506617258
CP000934,1.0,0.05226480836236934,0.03484320557491289,0.040940766550522645,0.054878048780487805,0.04790940766550523,0.05400696864111498,1.0,0.08718861209964412,0.03202846975088968,0.051601423487544484,0.04092526690391459,0.051601423487544484,0.051601423487544484,1.0,0.039627039627039624,0.02564102564102564,0.04195804195804196,0.02564102564102564,0.06293706293706294,0.053613053613053616,51.99123885929493,56.896757627340584
CP000961,1.0,0.06036036036036036,0.07702702702702703,0.06351351351351352,0.07432432432432433,0.09144144144144144,0.08423423423423423,1.0,0.13538461538461538,0.09538461538461539,0.08,0.06153846153846154,0.08615384615384615,0.09538461538461539,1.0,0.06141367323290846,0.09154113557358054,0.06257242178447277,0.0776361529548088,0.06952491309385864,0.07995365005793743,43.70099216514868,41.29000850485296
CP000975,1.0,0.020942408376963352,0.0506108202443281,0.055846422338568937,0.04537521815008726,0.04886561954624782,0.04363001745200698,1.0,0.07339449541284404,0.039755351681957186,0.03669724770642202,0.03363914373088685,0.03058103975535168,0.0672782874617737,1.0,0.021645021645021644,0.047619047619047616,0.06926406926406926,0.04329004329004329,0.05194805194805195,0.04329004329004329,45.482774375914076,46.05430458183938
CP000976,1.0,0.11875,0.1375,0.0625,0.06875,0.0875,0.1,1.0,0.1891891891891892,0.08108108108108109,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.10810810810810811,1.0,0.08163265306122448,0.12244897959183673,0.061224489795918366,0.1836734693877551,0.061224489795918366,0.10204081632653061,27.586044045449377,17.395862127615185
CP001013,1.0,0.0,0.008,0.04,0.024,0.04,0.0,1.0,0.012485811577752554,0.009648127128263337,0.01191827468785471,0.00851305334846765,0.013053348467650397,0.01532349602724177,1.0,0.0,0.017543859649122806,0.043859649122807015,0.008771929824561403,0.02631578947368421,0.017543859649122806,68.89968087769532,89.23154843592413
CP001016,1.0,0.019417475728155338,0.033287101248266296,0.020804438280166437,0.033287101248266296,0.04576976421636616,0.033287101248266296,1.0,0.03275109170305677,0.02911208151382824,0.02911208151382824,0.03202328966521106,0.03711790393013101,0.03202328966521106,1.0,0.010869565217391304,0.029891304347826088,0.019021739130434784,0.019021739130434784,0.051630434782608696,0.021739130434782608,57.059896843113435,65.78150895109407
CP001032,1.0,0.009861932938856016,0.01775147928994083,0.03155818540433925,0.01775147928994083,0.011834319526627219,0.02564102564102564,1.0,0.007340485601355167,0.023715415019762844,0.012422360248447204,0.017504234895539244,0.017504234895539244,0.020327498588368152,1.0,0.009155645981688708,0.015259409969481181,0.009155645981688708,0.011190233977619531,0.02034587995930824,0.01627670396744659,65.3411396022395,81.9671041519464
CP001034,1.0,0.08941176470588236,0.09098039215686274,0.1011764705882353,0.08941176470588236,0.1003921568627451,0.0792156862745098,1.0,0.1125,0.07083333333333333,0.05,0.05416666666666667,0.10416666666666667,0.08333333333333333,1.0,0.09482758620689655,0.06609195402298851,0.08908045977011494,0.09195402298850575,0.07471264367816093,0.06609195402298851,36.322296518432616,27.99392375840899
CP001037,1.0,0.05603610379842046,0.07747273411056788,0.0661902971041745,0.06731854080481384,0.07070327190673185,0.076720571643475,1.0,0.0582010582010582,0.07830687830687831,0.07195767195767196,0.07195767195767196,0.06878306878306878,0.07301587301587302,1.0,0.07584269662921349,0.061095505617977525,0.08146067415730338,0.047050561797752806,0.06811797752808989,0.07092696629213484,41.41495802568809,35.616191944563184
CP001055,1.0,0.06873977086743044,0.0867430441898527,0.049099836333878884,0.058919803600654665,0.07692307692307693,0.08019639934533551,1.0,0.12121212121212122,0.21212121212121213,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.09090909090909091,1.0,0.04878048780487805,0.18699186991869918,0.07317073170731707,0.13008130081300814,0.04065040650406504,0.08130081300813008,39.9521283650997,37.74397246495816
CP001071,1.0,0.02262443438914027,0.027149321266968326,0.015082956259426848,0.027149321266968326,0.027149321266968326,0.02865761689291101,1.0,0.038539553752535496,0.02231237322515213,0.02636916835699797,0.02636916835699797,0.008113590263691683,0.032454361054766734,1.0,0.02857142857142857,0.03333333333333333,0.01904761904761905,0.023809523809523808,0.02857142857142857,0.014285714285714285,55.76235444438689,66.1332859446021
CP001080,1.0,0.07733333333333334,0.08266666666666667,0.06133333333333333,0.10666666666666667,0.06133333333333333,0.09333333333333334,1.0,0.10062893081761007,0.10062893081761007,0.0440251572327044,0.13836477987421383,0.12578616352201258,0.07547169811320754,1.0,0.10526315789473684,0.11403508771929824,0.09649122807017543,0.11403508771929824,0.06140350877192982,0.15789473684210525,32.027444977867134,22.790509467385593
CP001087,1.0,0.03190519598906107,0.041932543299908843,0.0674567000911577,0.037374658158614404,0.056517775752051046,0.0528714676390155,1.0,0.04886769964243146,0.060786650774731825,0.05125148986889154,0.04648390941597139,0.052443384982121574,0.057210965435041714,1.0,0.024955436720142603,0.040998217468805706,0.058823529411764705,0.053475935828877004,0.049910873440285206,0.04634581105169341,48.84700915518548,52.836817820193346
CP001096,1.0,0.015625,0.01171875,0.014322916666666666,0.022135416666666668,0.0234375,0.01953125,1.0,0.016222479721900347,0.015063731170336037,0.015063731170336037,0.013904982618771726,0.020278099652375436,0.022595596755504054,1.0,0.009302325581395349,0.013953488372093023,0.009302325581395349,0.017054263565891473,0.015503875968992248,0.012403100775193798,64.85980862601781,82.90742026528429
CP001098,1.0,0.08174097664543524,0.10934182590233546,0.08067940552016985,0.08174097664543524,0.08067940552016985,0.06900212314225053,1.0,0.125,0.0625,0.11875,0.11875,0.04375,0.15625,1.0,0.06037735849056604,0.07547169811320754,0.08679245283018867,0.08679245283018867,0.07924528301886792,0.07924528301886792,37.88319203024189,33.786409287968056
CP001099,1.0,0.023809523809523808,0.02142857142857143,0.03333333333333333,0.03333333333333333,0.04523809523809524,0.04285714285714286,1.0,0.0392156862745098,0.0392156862745098,0.02100840336134454,0.04201680672268908,0.06442577030812324,0.04061624649859944,1.0,0.014814814814814815,0.05925925925925926,0.037037037037037035,0.06666666666666667,0.02962962962962963,0.08148148148148149,55.79611479572558,69.02420994637633
CP001100,1.0,0.01991701244813278,0.03319502074688797,0.05394190871369295,0.046473029045643155,0.04564315352697095,0.054771784232365145,1.0,0.0647887323943662,0.05352112676056338,0.05352112676056338,0.04788732394366197,0.036619718309859155,0.05352112676056338,1.0,0.03927492447129909,0.021148036253776436,0.04833836858006042,0.06646525679758308,0.045317220543806644,0.06042296072507553,45.03891960299454,47.72449961856626
CP001108,1.0,0.04269662921348315,0.03146067415730337,0.04044943820224719,0.02696629213483146,0.038202247191011236,0.038202247191011236,1.0,0.05092592592592592,0.033950617283950615,0.023148148148148147,0.027777777777777776,0.032407407407407406,0.033950617283950615,1.0,0.022727272727272728,0.02727272727272727,0.031818181818181815,0.05454545454545454,0.03636363636363636,0.04090909090909091,50.09512826298299,54.21922235352343
CP001110,1.0,0.03403565640194489,0.03565640194489465,0.03241491085899514,0.03565640194489465,0.04213938411669368,0.04700162074554295,1.0,0.05623100303951368,0.030395136778115502,0.034954407294832825,0.0425531914893617,0.0425531914893617,0.0425531914893617,1.0,0.04219409282700422,0.02531645569620253,0.029535864978902954,0.029535864978902954,0.029535864978902954,0.0379746835443038,48.077586989495195,49.49516185782046
CP001130,1.0,0.05138339920948617,0.043478260869565216,0.11857707509881422,0.05928853754940711,0.09486166007905138,0.10276679841897234,1.0,0.10810810810810811,0.06756756756756757,0.08108108108108109,0.06756756756756757,0.10810810810810811,0.05405405405405406,1.0,0.031746031746031744,0.06349206349206349,0.1111111111111111,0.06349206349206349,0.07936507936507936,0.047619047619047616,34.84701003004782,29.13169402717011
CP001145,1.0,0.053497942386831275,0.04526748971193416,0.04526748971193416,0.06584362139917696,0.06584362139917696,0.06172839506172839,1.0,0.034782608695652174,0.034782608695652174,0.043478260869565216,0.05217391304347826,0.0782608695652174,0.02608695652173913,1.0,0.11333333333333333,0.04666666666666667,0.06,0.06,0.06,0.06,44.77013317313631,44.262191729947915
CP001146,1.0,0.06179775280898876,0.07584269662921349,0.07865168539325842,0.07865168539325842,0.09550561797752809,0.08146067415730338,1.0,0.11842105263157894,0.05263157894736842,0.14473684210526316,0.10526315789473684,0.09210526315789473,0.06578947368421052,1.0,0.0449438202247191,0.11235955056179775,0.07865168539325842,0.1348314606741573,0.07865168539325842,0.0898876404494382,33.74098909839709,25.25509057695437
CP001147,1.0,0.05154639175257732,0.06872852233676977,0.06529209621993128,0.054982817869415807,0.061855670103092786,0.08247422680412371,1.0,0.0761904761904762,0.08571428571428572,0.06666666666666667,0.11428571428571428,0.02857142857142857,0.08571428571428572,1.0,0.1,0.14444444444444443,0.08888888888888889,0.05555555555555555,0.07777777777777778,0.1111111111111111,34.12890388925458,25.189125038775195
CP001154,1.0,0.021739130434782608,0.017391304347826087,0.01956521739130435,0.015217391304347827,0.03695652173913044,0.017391304347826087,1.0,0.018835616438356163,0.014554794520547944,0.014554794520547944,0.021404109589041095,0.030821917808219176,0.0273972602739726,1.0,0.009345794392523364,0.02336448598130841,0.018691588785046728,0.009345794392523364,0.009345794392523364,0.018691588785046728,62.352314953733114,74.62992883864295
CP001185,1.0,0.09181141439205956,0.08436724565756824,0.06451612903225806,0.07692307692307693,0.09181141439205956,0.0794044665012407,1.0,0.0425531914893617,0.0851063829787234,0.07446808510638298,0.05319148936170213,0.10638297872340426,0.06382978723404255,1.0,0.05825242718446602,0.10679611650485436,0.08737864077669903,0.038834951456310676,0.04854368932038835,0.05825242718446602,30.810792316194576,20.67361429565975
CP001196,1.0,0.022865853658536585,0.021341463414634148,0.025914634146341462,0.025914634146341462,0.03353658536585366,0.013719512195121951,1.0,0.01759014951627089,0.024626209322779244,0.019349164467897976,0.029023746701846966,0.020228671943711522,0.027264731750219876,1.0,0.011337868480725623,0.009070294784580499,0.034013605442176874,0.036281179138321996,0.027210884353741496,0.024943310657596373,62.39947949997183,76.77031524946466
CP001221,1.0,0.03843255463451394,0.07309721175584025,0.08967596081386586,0.06103993971363979,0.08440090429540316,0.06028636021100226,1.0,0.05511811023622047,0.08267716535433071,0.09055118110236221,0.05708661417322835,0.07283464566929133,0.06692913385826772,1.0,0.056105610561056105,0.066006600660066,0.0858085808580858,0.06930693069306931,0.08250825082508251,0.07260726072607261,35.018341481270625,29.477380176160356
CP001230,1.0,0.04395604395604396,0.09523809523809523,0.08791208791208792,0.04395604395604396,0.06593406593406594,0.054945054945054944,1.0,0.07692307692307693,0.06837606837606838,0.08547008547008547,0.042735042735042736,0.13675213675213677,0.07692307692307693,1.0,0.05263157894736842,0.1368421052631579,0.09473684210526316,0.08421052631578947,0.08421052631578947,0.042105263157894736,37.15639771142485,31.861305464824948
CP001275,1.0,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.05714285714285714,0.02857142857142857,1.0,0.014925373134328358,0.01990049751243781,0.01658374792703151,0.009950248756218905,0.02155887230514096,0.009950248756218905,1.0,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.01680672268907563,0.01680672268907563,0.01680672268907563,63.647038501132805,72.9871667891634
CP001279,1.0,0.08086253369272237,0.05121293800539083,0.0673854447439353,0.0673854447439353,0.07008086253369272,0.05121293800539083,1.0,0.08196721311475409,0.08196721311475409,0.06557377049180328,0.04918032786885246,0.09836065573770492,0.08196721311475409,1.0,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.11764705882352941,0.09803921568627451,0.1568627450980392,33.507531417691254,27.10517985178629
CP001280,1.0,0.019693654266958426,0.015317286652078774,0.015317286652078774,0.028446389496717725,0.0175054704595186,0.015317286652078774,1.0,0.011904761904761904,0.02295918367346939,0.015306122448979591,0.02295918367346939,0.023809523809523808,0.0195578231292517,1.0,0.0016666666666666668,0.028333333333333332,0.018333333333333333,0.023333333333333334,0.011666666666666667,0.023333333333333334,63.08336217288401,76.45252457351022
CP001281,1.0,0.0,0.013761467889908258,0.027522935779816515,0.022935779816513763,0.013761467889908258,0.013761467889908258,1.0,0.009762050030506406,0.014032946918852958,0.006101281269066504,0.012812690665039659,0.009762050030506406,0.008541793776693106,1.0,0.01639344262295082,0.01639344262295082,0.00819672131147541,0.004098360655737705,0.004098360655737705,0.012295081967213115,68.4042033605177,88.91894428937042
CP001312,1.0,0.00425531914893617,0.02127659574468085,0.00425531914893617,0.01702127659574468,0.01276595744680851,0.02553191489361702,1.0,0.005135730007336757,0.015407190022010272,0.009537784299339692,0.009537784299339692,0.022010271460014674,0.015407190022010272,1.0,0.0,0.0,0.016666666666666666,0.041666666666666664,0.016666666666666666,0.008333333333333333,66.56188702841807,83.3079662100825
CP001322,1.0,0.04061251664447404,0.02996005326231691,0.03262316910785619,0.041944074567243674,0.0426098535286285,0.03395472703062583,1.0,0.07063197026022305,0.0322180916976456,0.05328376703841388,0.040892193308550186,0.0322180916976456,0.03841387856257745,1.0,0.020752269779507133,0.041504539559014265,0.03372243839169909,0.03631647211413749,0.03501945525291829,0.028534370946822308,54.484597610000684,67.75526163417368
CP001349,1.0,0.010526315789473684,0.02736842105263158,0.010526315789473684,0.016842105263157894,0.00631578947368421,0.018947368421052633,1.0,0.009577970667464832,0.010475905417539658,0.008680035917390003,0.012271774917689314,0.011673151750972763,0.013768332834480694,1.0,0.00909090909090909,0.0125,0.010227272727272727,0.014772727272727272,0.010227272727272727,0.010227272727272727,68.85724725505182,86.3187841485118
CP001364,1.0,0.02894736842105263,0.014473684210526316,0.03684210526315789,0.02763157894736842,0.031578947368421054,0.04736842105263158,1.0,0.06327800829875518,0.03734439834024896,0.03941908713692946,0.03423236514522822,0.05394190871369295,0.058091286307053944,1.0,0.0234192037470726,0.04215456674473068,0.03044496487119438,0.05035128805620609,0.02459016393442623,0.03395784543325527,56.681900568424446,60.57701687395504
CP001397,1.0,0.08098068350668648,0.07206537890044576,0.0787518573551263,0.0787518573551263,0.0861812778603269,0.08023774145616643,1.0,0.11255411255411256,0.09523809523809523,0.1038961038961039,0.08225108225108226,0.10822510822510822,0.09956709956709957,1.0,0.07889546351084813,0.09072978303747535,0.0650887573964497,0.07297830374753451,0.07100591715976332,0.07495069033530571,35.31529911368425,27.75319641027493
CP001429,1.0,0.06593406593406594,0.06593406593406594,0.07692307692307693,0.03296703296703297,0.07692307692307693,0.0989010989010989,1.0,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0,0.05714285714285714,1.0,0.03125,0.03125,0.03125,0.0,0.0,0.15625,28.210940762393367,17.793243841133254
CP001472,1.0,0.011182108626198083,0.01437699680511182,0.01757188498402556,0.023961661341853034,0.01437699680511182,0.020766773162939296,1.0,0.024081115335868188,0.016476552598225603,0.024081115335868188,0.016476552598225603,0.024081115335868188,0.02788339670468948,1.0,0.015492957746478873,0.022535211267605635,0.015492957746478873,0.02535211267605634,0.014084507042253521,0.0323943661971831,60.4970106770533,73.77791604268056
CP001560,1.0,0.04922279792746114,0.03540587219343696,0.030224525043177894,0.03454231433506045,0.037996545768566495,0.04835924006908463,1.0,0.07760814249363868,0.054707379134860054,0.03435114503816794,0.03307888040712468,0.039440203562340966,0.043256997455470736,1.0,0.014423076923076924,0.02403846153846154,0.02403846153846154,0.04807692307692308,0.04807692307692308,0.07211538461538461,56.508328874835435,64.81461270368001
CP001607,1.0,0.05759162303664921,0.060732984293193716,0.0774869109947644,0.07643979057591622,0.05759162303664921,0.09319371727748692,1.0,0.13821138211382114,0.08130081300813008,0.07317073170731707,0.06504065040650407,0.10569105691056911,0.04065040650406504,1.0,0.06302521008403361,0.08823529411764706,0.046218487394957986,0.07563025210084033,0.025210084033613446,0.07983193277310924,42.230964944326395,40.50556652796647
CP001614,1.0,0.02881619937694704,0.04205607476635514,0.04205607476635514,0.0397196261682243,0.04127725856697819,0.04439252336448598,1.0,0.0482897384305835,0.04225352112676056,0.04024144869215292,0.0482897384305835,0.052313883299798795,0.04426559356136821,1.0,0.028871391076115485,0.05380577427821522,0.03674540682414698,0.04199475065616798,0.047244094488188976,0.04330708661417323,50.89065163357059,54.15317727129128
CP001616,1.0,0.06025267249757046,0.03984450923226433,0.05150631681243926,0.04664723032069971,0.05539358600583091,0.04956268221574344,1.0,0.08624229979466119,0.053388090349075976,0.06365503080082136,0.059548254620123205,0.08213552361396304,0.03696098562628337,1.0,0.0776255707762557,0.0821917808219178,0.0319634703196347,0.0684931506849315,0.0273972602739726,0.0776255707762557,49.02701933458781,49.43651106937553
CP001618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002688172043010753,0.006720430107526882,0.008736559139784945,0.010752688172043012,0.010080645161290322,0.004032258064516129,1.0,0.00684931506849315,0.0,0.003424657534246575,0.017123287671232876,0.003424657534246575,0.00684931506849315,73.1165816375156,93.508394340234
CP001619,1.0,0.046163849154746424,0.03836150845253576,0.03185955786736021,0.05006501950585176,0.04811443433029909,0.04746423927178153,1.0,0.07244897959183673,0.04285714285714286,0.06428571428571428,0.05714285714285714,0.04897959183673469,0.04183673469387755,1.0,0.05046948356807512,0.04812206572769953,0.03873239436619718,0.03755868544600939,0.03990610328638498,0.04225352112676056,51.54499489795186,62.60272180978048
CP001628,1.0,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,1.0,0.0034453057708871662,0.004306632213608958,0.007751937984496124,0.007751937984496124,0.0103359173126615,0.007751937984496124,1.0,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.021739130434782608,72.99524968443846,94.18728425581112
CP001629,1.0,0.02553191489361702,0.019148936170212766,0.027659574468085105,0.02553191489361702,0.036170212765957444,0.02553191489361702,1.0,0.02389937106918239,0.02389937106918239,0.02389937106918239,0.027672955974842768,0.02389937106918239,0.021383647798742137,1.0,0.01364522417153996,0.01949317738791423,0.025341130604288498,0.04093567251461988,0.01949317738791423,0.021442495126705652,58.64699871178244,72.65282632279684
CP001630,1.0,0.013245033112582781,0.006622516556291391,0.019867549668874173,0.019867549668874173,0.026490066225165563,0.013245033112582781,1.0,0.003380454824830977,0.003995082974800246,0.007990165949600492,0.012599877074370006,0.015980331899200985,0.013214505224339274,1.0,0.009150326797385621,0.009150326797385621,0.009150326797385621,0.00522875816993464,0.01045751633986928,0.013071895424836602,73.70887317195238,95.64978768000415
CP001631,1.0,0.0,0.013513513513513514,0.0,0.0,0.013513513513513514,0.02702702702702703,1.0,0.005089058524173028,0.010178117048346057,0.010178117048346057,0.007633587786259542,0.005089058524173028,0.030534351145038167,1.0,0.01384083044982699,0.010380622837370242,0.01384083044982699,0.010380622837370242,0.010380622837370242,0.010380622837370242,68.28933205508218,81.79973028214049
CP001632,1.0,0.11323003575685339,0.066746126340882,0.066746126340882,0.07270560190703218,0.08224076281287247,0.07032181168057211,1.0,0.2184873949579832,0.10084033613445378,0.14285714285714285,0.07563025210084033,0.05042016806722689,0.08403361344537816,1.0,0.11009174311926606,0.07033639143730887,0.05504587155963303,0.0581039755351682,0.08256880733944955,0.09785932721712538,39.587971334806774,37.94599582488661
