Accession,P0_stop_f,P0_TAA_freq,P0_TAG_f,P0_TGA_f,P1_stop_f,P1_TAA_freq,P1_TAG_f,P1_TGA_f,P2_stop_f,P2_TAA_freq,P2_TAG_f,P2_TGA_f,P3_stop_f,P3_TAA_freq,P3_TAG_f,P3_TGA_f,P4_stop_f,P4_TAA_freq,P4_TAG_f,P4_TGA_f,P5_stop_f,P5_TAA_freq,P5_TAG_f,P5_TGA_f,P6_stop_f,P6_TAA_freq,P6_TAG_f,P6_TGA_f,Genomic_GC,Genomic_GC3
CP001108,1.0,0.3389185072353389,0.16755521706016754,0.49352627570449353,0.04341203351104341,0.01827875095201828,0.008377760853008377,0.016755521706016754,0.03198781416603199,0.00913937547600914,0.00456968773800457,0.01827875095201828,0.030464584920030464,0.00913937547600914,0.006092916984006093,0.015232292460015232,0.03198781416603199,0.006854531607006854,0.003808073115003808,0.021325209444021324,0.035034272658035034,0.009900990099009901,0.00456968773800457,0.020563594821020565,0.03655750190403656,0.012947448591012947,0.00456968773800457,0.01904036557501904,50.09512826298299,54.21922235352343
CP001110,1.0,0.4080687830687831,0.15674603174603174,0.4351851851851852,0.04497354497354497,0.017857142857142856,0.010582010582010581,0.016534391534391533,0.031746031746031744,0.010582010582010581,0.005952380952380952,0.01521164021164021,0.03306878306878307,0.011243386243386243,0.006613756613756613,0.01521164021164021,0.037698412698412696,0.01984126984126984,0.004629629629629629,0.013227513227513227,0.04034391534391534,0.012566137566137565,0.007936507936507936,0.01984126984126984,0.04365079365079365,0.015873015873015872,0.0033068783068783067,0.02447089947089947,48.077586989495195,49.49516185782046
CP001130,1.0,0.6487179487179487,0.16153846153846155,0.18974358974358974,0.05897435897435897,0.035897435897435895,0.010256410256410256,0.01282051282051282,0.05128205128205128,0.038461538461538464,0.005128205128205128,0.007692307692307693,0.11025641025641025,0.05641025641025641,0.023076923076923078,0.03076923076923077,0.06153846153846154,0.04358974358974359,0.010256410256410256,0.007692307692307693,0.09487179487179487,0.06153846153846154,0.015384615384615385,0.017948717948717947,0.08461538461538462,0.05128205128205128,0.01282051282051282,0.020512820512820513,34.84701003004782,29.13169402717011
CP001145,1.0,0.47834645669291337,0.2952755905511811,0.2263779527559055,0.06692913385826772,0.025590551181102362,0.021653543307086614,0.01968503937007874,0.04330708661417323,0.017716535433070866,0.013779527559055118,0.011811023622047244,0.04921259842519685,0.021653543307086614,0.015748031496062992,0.011811023622047244,0.0610236220472441,0.03740157480314961,0.015748031496062992,0.007874015748031496,0.06692913385826772,0.03937007874015748,0.023622047244094488,0.003937007874015748,0.0531496062992126,0.027559055118110236,0.015748031496062992,0.00984251968503937,44.77013317313631,44.262191729947915
CP001146,1.0,0.6833013435700576,0.1708253358925144,0.14587332053742802,0.0671785028790787,0.04222648752399232,0.009596928982725527,0.015355086372360844,0.07869481765834933,0.05758157389635317,0.013435700575815739,0.007677543186180422,0.08829174664107485,0.04990403071017274,0.015355086372360844,0.023032629558541268,0.09213051823416507,0.05566218809980806,0.015355086372360844,0.02111324376199616,0.09213051823416507,0.05566218809980806,0.023032629558541268,0.013435700575815739,0.08061420345489444,0.044145873320537425,0.019193857965451054,0.01727447216890595,33.74098909839709,25.25509057695437
CP001147,1.0,0.5987654320987654,0.18518518518518517,0.21604938271604937,0.06584362139917696,0.043209876543209874,0.01440329218106996,0.00823045267489712,0.08641975308641975,0.043209876543209874,0.0205761316872428,0.02263374485596708,0.06995884773662552,0.047325102880658436,0.006172839506172839,0.01646090534979424,0.06790123456790123,0.04526748971193416,0.006172839506172839,0.01646090534979424,0.05761316872427984,0.03909465020576132,0.006172839506172839,0.012345679012345678,0.08847736625514403,0.04938271604938271,0.01646090534979424,0.02263374485596708,34.12890388925458,25.189125038775195
CP001154,1.0,0.249728555917481,0.11617806731813246,0.6340933767643865,0.018458197611292075,0.003257328990228013,0.002171552660152009,0.013029315960912053,0.016286644951140065,0.004885993485342019,0.002171552660152009,0.009229098805646038,0.016286644951140065,0.00760043431053203,0.0010857763300760044,0.00760043431053203,0.018458197611292075,0.004343105320304018,0.003800217155266015,0.01031487513572204,0.02985884907709012,0.0054288816503800215,0.004343105320304018,0.02008686210640608,0.023887079261672096,0.0054288816503800215,0.002171552660152009,0.016286644951140065,62.352314953733114,74.62992883864295
CP001185,1.0,0.6716666666666666,0.17166666666666666,0.15666666666666668,0.07833333333333334,0.05,0.016666666666666666,0.011666666666666667,0.08833333333333333,0.06333333333333334,0.01,0.015,0.07,0.045,0.01,0.015,0.06666666666666667,0.043333333333333335,0.006666666666666667,0.016666666666666666,0.08666666666666667,0.065,0.005,0.016666666666666666,0.07333333333333333,0.045,0.011666666666666667,0.016666666666666666,30.810792316194576,20.67361429565975
CP001196,1.0,0.2936436884512086,0.19740376007162042,0.508952551477171,0.017905102954341987,0.004476275738585497,0.0035810205908683975,0.009847806624888093,0.020590868397493287,0.0035810205908683975,0.004923903312444047,0.012085944494180842,0.024171888988361683,0.008057296329453895,0.004923903312444047,0.011190689346463742,0.02954341987466428,0.004923903312444047,0.006266786034019696,0.018352730528200537,0.025514771709937333,0.007162041181736795,0.0026857654431512983,0.01566696508504924,0.022829006266786033,0.004923903312444047,0.007609668755595345,0.010295434198746643,62.39947949997183,76.77031524946466
CP001221,1.0,0.6206735266604303,0.14172123479887747,0.23760523854069224,0.04490177736202058,0.023854069223573433,0.013096351730589336,0.007951356407857811,0.07436856875584659,0.03882132834424696,0.015902712815715623,0.019644527595884004,0.08933582787652011,0.05425631431244153,0.015902712815715623,0.019176800748362956,0.06127221702525725,0.03367633302151544,0.012628624883068288,0.014967259120673527,0.0813844714686623,0.04349859681945744,0.01683816651075772,0.021047708138447148,0.06361085126286249,0.03648269410664172,0.010757717492984098,0.01637043966323667,35.018341481270625,29.477380176160356
CP001230,1.0,0.5628865979381443,0.1958762886597938,0.24123711340206186,0.05360824742268041,0.03711340206185567,0.010309278350515464,0.006185567010309278,0.09690721649484536,0.03917525773195876,0.024742268041237112,0.032989690721649485,0.088659793814433,0.06391752577319587,0.010309278350515464,0.01443298969072165,0.05154639175257732,0.026804123711340205,0.010309278350515464,0.01443298969072165,0.0865979381443299,0.06597938144329897,0.006185567010309278,0.01443298969072165,0.0577319587628866,0.030927835051546393,0.016494845360824743,0.010309278350515464,37.15639771142485,31.861305464824948
CP001275,1.0,0.08838383838383838,0.15025252525252525,0.7613636363636364,0.015151515151515152,0.0,0.003787878787878788,0.011363636363636364,0.020202020202020204,0.005050505050505051,0.003787878787878788,0.011363636363636364,0.017676767676767676,0.0025252525252525255,0.0025252525252525255,0.012626262626262626,0.011363636363636364,0.0012626262626262627,0.0012626262626262627,0.008838383838383838,0.023989898989898988,0.003787878787878788,0.005050505050505051,0.015151515151515152,0.012626262626262626,0.0012626262626262627,0.0025252525252525255,0.008838383838383838,63.647038501132805,72.9871667891634
CP001279,1.0,0.7681159420289855,0.10559006211180125,0.12629399585921325,0.08074534161490683,0.053830227743271224,0.006211180124223602,0.020703933747412008,0.060041407867494824,0.037267080745341616,0.006211180124223602,0.016563146997929608,0.07246376811594203,0.045548654244306416,0.010351966873706004,0.016563146997929608,0.07039337474120083,0.041407867494824016,0.012422360248447204,0.016563146997929608,0.07660455486542443,0.045548654244306416,0.012422360248447204,0.018633540372670808,0.06625258799171843,0.041407867494824016,0.012422360248447204,0.012422360248447204,33.507531417691254,27.10517985178629
CP001280,1.0,0.20465741155396328,0.2686968204209583,0.5266457680250783,0.010747872816838333,0.0026869682042095834,0.0022391401701746527,0.005821764442454098,0.02283922973578146,0.005821764442454098,0.0044782803403493054,0.012539184952978056,0.0161218092252575,0.0049261083743842365,0.004030452306314375,0.007165248544558889,0.02418271383788625,0.004030452306314375,0.0049261083743842365,0.01522615315718764,0.019256605463502014,0.0022391401701746527,0.0044782803403493054,0.012539184952978056,0.019704433497536946,0.0044782803403493054,0.0049261083743842365,0.010300044782803403,63.08336217288401,76.45252457351022
CP001281,1.0,0.10376011423131842,0.11613517372679677,0.7801047120418848,0.00951927653498334,0.00047596382674916705,0.0033317467872441696,0.005711565920990005,0.014278914802475012,0.002379819133745835,0.0028557829604950024,0.009043312708234174,0.008567348881485007,0.0028557829604950024,0.0019038553069966682,0.0038077106139933364,0.01285102332222751,0.0033317467872441696,0.0019038553069966682,0.007615421227986673,0.00951927653498334,0.0009519276534983341,0.0033317467872441696,0.005235602094240838,0.00951927653498334,0.00047596382674916705,0.0033317467872441696,0.005711565920990005,68.4042033605177,88.91894428937042
CP001312,1.0,0.13678696158323633,0.06984866123399301,0.7933643771827706,0.004656577415599534,0.0005820721769499418,0.0011641443538998836,0.002910360884749709,0.015133876600698487,0.0011641443538998836,0.0017462165308498253,0.012223515715948778,0.009313154831199068,0.0011641443538998836,0.0011641443538998836,0.006984866123399301,0.012805587892898719,0.0017462165308498253,0.0017462165308498253,0.009313154831199068,0.02037252619324796,0.0017462165308498253,0.0,0.018626309662398137,0.01629802095459837,0.0034924330616996507,0.0011641443538998836,0.011641443538998836,66.56188702841807,83.3079662100825
CP001322,1.0,0.4876623376623377,0.25032467532467534,0.26201298701298703,0.04350649350649351,0.02207792207792208,0.009415584415584415,0.012012987012987014,0.03344155844155844,0.012337662337662338,0.008441558441558441,0.012662337662337663,0.03831168831168831,0.01883116883116883,0.006818181818181818,0.012662337662337663,0.04025974025974026,0.017857142857142856,0.00974025974025974,0.012662337662337663,0.037987012987012986,0.014935064935064935,0.009415584415584415,0.013636363636363636,0.033766233766233764,0.017207792207792207,0.0042207792207792205,0.012337662337662338,54.484597610000684,67.75526163417368
CP001349,1.0,0.10114991482112436,0.18739352640545145,0.7114565587734242,0.009582623509369677,0.0014906303236797275,0.0019165247018739352,0.006175468483816013,0.01256388415672913,0.002555366269165247,0.002555366269165247,0.007453151618398637,0.009156729131175469,0.0006388415672913117,0.0014906303236797275,0.0070272572402044296,0.013202725724020443,0.002555366269165247,0.002342419080068143,0.008304940374787052,0.0108603066439523,0.0008517887563884157,0.0034071550255536627,0.006601362862010221,0.013628620102214651,0.002342419080068143,0.002342419080068143,0.008943781942078365,68.85724725505182,86.3187841485118
CP001364,1.0,0.2948021722265322,0.3312645461598138,0.373933281613654,0.03995345228859581,0.009309542280837859,0.01008533747090768,0.020558572536850273,0.0321955003878976,0.008145849495733127,0.0069821567106283944,0.017067494181536073,0.035686578743211794,0.007370054305663305,0.008921644685802949,0.019394879751745538,0.03762606671838634,0.013188518231186967,0.009309542280837859,0.015128006206361521,0.03762606671838634,0.01008533747090768,0.007370054305663305,0.02017067494181536,0.04693560899922421,0.013188518231186967,0.01047323506594259,0.023273855702094646,56.681900568424446,60.57701687395504
CP001397,1.0,0.6458733205374281,0.24328214971209214,0.11084452975047984,0.08397312859884837,0.049424184261036466,0.01871401151631478,0.01583493282149712,0.07917466410748561,0.0446257197696737,0.018234165067178502,0.016314779270633396,0.07821497120921306,0.044145873320537425,0.012955854126679463,0.02111324376199616,0.07773512476007678,0.041746641074856046,0.01727447216890595,0.01871401151631478,0.08493282149712092,0.0427063339731286,0.020633397312859885,0.021593090211132437,0.08109404990403071,0.046065259117082535,0.01727447216890595,0.017754318618042227,35.31529911368425,27.75319641027493
CP001429,1.0,0.5759493670886076,0.20253164556962025,0.22151898734177214,0.06962025316455696,0.03164556962025317,0.012658227848101266,0.02531645569620253,0.056962025316455694,0.03164556962025317,0.006329113924050633,0.0189873417721519,0.06329113924050633,0.0379746835443038,0.0189873417721519,0.006329113924050633,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.0,0.04430379746835443,0.02531645569620253,0.0,0.0189873417721519,0.10126582278481013,0.056962025316455694,0.02531645569620253,0.0189873417721519,28.210940762393367,17.793243841133254
CP001472,1.0,0.29458823529411765,0.3341176470588235,0.37129411764705883,0.017411764705882352,0.0051764705882352945,0.005647058823529412,0.006588235294117647,0.01788235294117647,0.00611764705882353,0.0037647058823529413,0.008,0.019294117647058823,0.005647058823529412,0.0032941176470588237,0.010352941176470589,0.02164705882352941,0.005647058823529412,0.00611764705882353,0.00988235294117647,0.01788235294117647,0.0051764705882352945,0.0037647058823529413,0.008941176470588235,0.027294117647058823,0.008,0.005647058823529412,0.013647058823529411,60.4970106770533,73.77791604268056
CP001560,1.0,0.5381040892193308,0.09665427509293681,0.3652416356877323,0.056226765799256506,0.02973977695167286,0.012081784386617101,0.014405204460966542,0.041356877323420076,0.01858736059479554,0.004646840148698885,0.01812267657992565,0.031133828996282528,0.014405204460966542,0.0060408921933085506,0.010687732342007435,0.03531598513011153,0.01858736059479554,0.004646840148698885,0.012081784386617101,0.03949814126394052,0.015799256505576207,0.0037174721189591076,0.019981412639405203,0.04879182156133829,0.02741635687732342,0.0055762081784386614,0.015799256505576207,56.508328874835435,64.81461270368001
CP001607,1.0,0.7256838905775076,0.18085106382978725,0.09346504559270517,0.06610942249240122,0.03115501519756839,0.0121580547112462,0.022796352583586626,0.067629179331307,0.041033434650455926,0.011398176291793313,0.015197568389057751,0.07142857142857142,0.03951367781155015,0.0121580547112462,0.019756838905775075,0.07522796352583587,0.04559270516717325,0.011398176291793313,0.0182370820668693,0.05623100303951368,0.03115501519756839,0.013677811550151976,0.011398176291793313,0.0858662613981763,0.04635258358662614,0.013677811550151976,0.025835866261398176,42.230964944326395,40.50556652796647
CP001614,1.0,0.504915454187967,0.29964608729846637,0.19543845851356664,0.032638615808100666,0.014942980731419583,0.01061738104600865,0.007078254030672434,0.045615414864333466,0.017695635076681086,0.012583562721195438,0.01533621706645694,0.04011010617381046,0.015729453401494297,0.01219032638615808,0.01219032638615808,0.042076287848997244,0.020448289421942586,0.011403853716083366,0.010224144710971293,0.04522217852929611,0.019661816751867872,0.015729453401494297,0.009830908375933936,0.04404246952418404,0.018875344081793158,0.011403853716083366,0.013763271726307511,50.89065163357059,54.15317727129128
CP001616,1.0,0.5930835734870317,0.12622478386167146,0.2806916426512968,0.06974063400576369,0.03976945244956772,0.013256484149855908,0.016714697406340056,0.04899135446685879,0.02132564841498559,0.0069164265129683,0.0207492795389049,0.05244956772334294,0.02824207492795389,0.007492795389048991,0.016714697406340056,0.05302593659942363,0.029394812680115272,0.007492795389048991,0.016138328530259365,0.05936599423631124,0.025360230547550433,0.012103746397694525,0.02190201729106628,0.04956772334293948,0.02363112391930836,0.0069164265129683,0.019020172910662825,49.02701933458781,49.43651106937553
CP001618,1.0,0.013850415512465374,0.16177285318559556,0.824376731301939,0.0033240997229916896,0.0,0.000554016620498615,0.002770083102493075,0.00554016620498615,0.00110803324099723,0.0,0.00443213296398892,0.00775623268698061,0.0,0.002770083102493075,0.004986149584487534,0.011634349030470914,0.0,0.0016620498614958448,0.009972299168975069,0.00886426592797784,0.0,0.00110803324099723,0.00775623268698061,0.00443213296398892,0.0,0.0,0.00443213296398892,73.1165816375156,93.508394340234
CP001619,1.0,0.456379821958457,0.25281899109792283,0.29080118694362017,0.05489614243323442,0.026706231454005934,0.012759643916913947,0.01543026706231454,0.042136498516320474,0.017210682492581602,0.006824925816023739,0.018100890207715135,0.04302670623145401,0.016320474777448073,0.00741839762611276,0.019287833827893175,0.04896142433234421,0.02195845697329377,0.008011869436201781,0.018991097922848664,0.04629080118694362,0.02314540059347181,0.008011869436201781,0.015133531157270029,0.04451038575667656,0.018694362017804153,0.008605341246290801,0.017210682492581602,51.54499489795186,62.60272180978048
CP001628,1.0,0.025040387722132473,0.03715670436187399,0.9378029079159935,0.004846526655896607,0.0008077544426494346,0.0016155088852988692,0.0024232633279483036,0.005654281098546042,0.0008077544426494346,0.0,0.004846526655896607,0.007269789983844911,0.0,0.0,0.007269789983844911,0.009693053311793215,0.0,0.004038772213247173,0.005654281098546042,0.01050080775444265,0.0,0.0016155088852988692,0.008885298869143781,0.008077544426494346,0.0,0.0024232633279483036,0.005654281098546042,72.99524968443846,94.18728425581112
CP001629,1.0,0.2643419572553431,0.28852643419572555,0.44713160854893136,0.021372328458942633,0.006186726659167604,0.0044994375703037125,0.010686164229471317,0.021372328458942633,0.00843644544431946,0.003937007874015748,0.008998875140607425,0.02530933633295838,0.009561304836895388,0.003374578177727784,0.012373453318335208,0.03093363329583802,0.006749156355455568,0.005061867266591676,0.019122609673790775,0.025871766029246346,0.00843644544431946,0.0022497187851518562,0.015185601799775027,0.02249718785151856,0.009561304836895388,0.003937007874015748,0.008998875140607425,58.64699871178244,72.65282632279684
CP001630,1.0,0.03621103117505995,0.18345323741007194,0.7803357314148681,0.004796163069544364,0.00047961630695443646,0.0014388489208633094,0.0028776978417266188,0.005035971223021582,0.0,0.0009592326139088729,0.00407673860911271,0.008633093525179856,0.0007194244604316547,0.0014388489208633094,0.006474820143884892,0.011510791366906475,0.0007194244604316547,0.0016786570743405275,0.009112709832134292,0.015347721822541967,0.0016786570743405275,0.0016786570743405275,0.011990407673860911,0.013189448441247002,0.00047961630695443646,0.0019184652278177458,0.01079136690647482,73.70887317195238,95.64978768000415
CP001631,1.0,0.09788359788359788,0.38227513227513227,0.5198412698412699,0.007936507936507936,0.0,0.003968253968253968,0.003968253968253968,0.010582010582010581,0.0013227513227513227,0.0026455026455026454,0.006613756613756613,0.010582010582010581,0.0013227513227513227,0.0,0.009259259259259259,0.007936507936507936,0.0,0.0013227513227513227,0.006613756613756613,0.007936507936507936,0.0,0.0026455026455026454,0.005291005291005291,0.022486772486772486,0.0,0.003968253968253968,0.018518518518518517,68.28933205508218,81.79973028214049
CP001632,1.0,0.6529182879377432,0.2544747081712062,0.09260700389105059,0.12217898832684825,0.07782101167315175,0.021011673151750974,0.023346303501945526,0.07081712062256809,0.03735408560311284,0.023346303501945526,0.010116731517509728,0.07081712062256809,0.0443579766536965,0.010894941634241245,0.01556420233463035,0.06926070038910506,0.045136186770428015,0.01634241245136187,0.007782101167315175,0.07937743190661478,0.04202334630350195,0.024124513618677044,0.013229571984435798,0.07859922178988327,0.0490272373540856,0.01556420233463035,0.014007782101167316,39.587971334806774,37.94599582488661
CP001634,1.0,0.4551971326164875,0.16009557945041816,0.3847072879330944,0.08482676224611709,0.043010752688172046,0.016726403823178016,0.025089605734767026,0.06093189964157706,0.03225806451612903,0.013142174432497013,0.015531660692951015,0.06690561529271206,0.03225806451612903,0.013142174432497013,0.021505376344086023,0.05734767025089606,0.02867383512544803,0.008363201911589008,0.02031063321385902,0.05137395459976105,0.02031063321385902,0.011947431302270013,0.019115890083632018,0.06212664277180406,0.022700119474313024,0.016726403823178016,0.022700119474313024,41.54598836032433,40.578560825197755
CP001643,1.0,0.01189127972819932,0.05096262740656852,0.9371460928652322,0.0033975084937712344,0.0005662514156285391,0.0005662514156285391,0.0022650056625141564,0.003963759909399773,0.0,0.0,0.003963759909399773,0.0056625141562853904,0.0011325028312570782,0.0005662514156285391,0.003963759909399773,0.00622876557191393,0.0,0.0005662514156285391,0.0056625141562853904,0.008493771234428085,0.0005662514156285391,0.0011325028312570782,0.006795016987542469,0.010758776896942242,0.0,0.0005662514156285391,0.010192525481313703,72.04577492840924,93.44528426093845
CP001650,1.0,0.6888501742160279,0.21254355400696864,0.09860627177700348,0.07212543554006969,0.04041811846689895,0.01707317073170732,0.014634146341463415,0.08292682926829269,0.049477351916376304,0.016376306620209058,0.01707317073170732,0.06898954703832752,0.04006968641114982,0.015331010452961672,0.013588850174216028,0.08048780487804878,0.046341463414634146,0.01707317073170732,0.01707317073170732,0.0735191637630662,0.04076655052264808,0.01289198606271777,0.01986062717770035,0.0794425087108014,0.04355400696864112,0.016724738675958188,0.01916376306620209,36.218453032231466,30.82374537843387
CP001673,1.0,0.7229407760381211,0.1592920353982301,0.11776718856364875,0.045609257998638526,0.025867937372362152,0.006126616746085773,0.013614703880190605,0.06875425459496257,0.041524846834581346,0.010891763104152484,0.016337644656228726,0.06398910823689585,0.035398230088495575,0.009530292716133424,0.01906058543226685,0.057862491490810075,0.03607896528250511,0.005445881552076242,0.016337644656228726,0.0762423417290674,0.05854322668481961,0.008168822328114363,0.009530292716133424,0.07011572498298162,0.05037440435670524,0.007488087134104833,0.012253233492171545,42.69275481900595,45.30374804363393
CP001674,1.0,0.5023505708529215,0.21490933512424445,0.2827400940228341,0.038280725319006045,0.010745466756212223,0.0167897918065816,0.010745466756212223,0.04231027535258563,0.016118200134318333,0.007387508394895903,0.01880456682337139,0.04231027535258563,0.018132975151108125,0.0047011417058428475,0.019476158495634655,0.049026192075218265,0.018132975151108125,0.007387508394895903,0.02350570852921424,0.04432505036937542,0.0167897918065816,0.008059100067159167,0.019476158495634655,0.049026192075218265,0.019476158495634655,0.010073875083948958,0.019476158495634655,54.86042281266869,62.28717455029545
CP001678,1.0,0.5644699140401146,0.2979942693409742,0.13753581661891118,0.03037249283667622,0.016045845272206302,0.0057306590257879654,0.008595988538681949,0.054441260744985676,0.026361031518624643,0.01489971346704871,0.013180515759312322,0.046418338108882524,0.020630372492836675,0.009742120343839542,0.016045845272206302,0.06131805157593123,0.030945558739255013,0.009169054441260744,0.021203438395415473,0.045845272206303724,0.019484240687679084,0.009169054441260744,0.017191977077363897,0.0664756446991404,0.032091690544412604,0.012034383954154728,0.022349570200573064,45.23012065555781,39.00734386460533
CP001681,1.0,0.6856080722251726,0.19437068507700478,0.12002124269782262,0.05894848645778014,0.03717472118959108,0.012214551248008496,0.009559214020180564,0.058417419012214554,0.03929899097185342,0.008497079129049389,0.010621348911311737,0.05469994689325544,0.032926181625066386,0.009559214020180564,0.012214551248008496,0.06638343069569835,0.043016463090812536,0.011152416356877323,0.012214551248008496,0.07010090281465746,0.04248539564524695,0.012745618693574084,0.01486988847583643,0.07381837493361657,0.043016463090812536,0.013807753584705257,0.016994158258098777,42.048886254415436,41.33641860750082
CP001682,1.0,0.4969400244798042,0.401468788249694,0.10159118727050184,0.042839657282741736,0.01835985312117503,0.014687882496940025,0.009791921664626682,0.044063647490820076,0.01346389228886169,0.01591187270501836,0.014687882496940025,0.06119951040391677,0.017135862913096694,0.014687882496940025,0.02937576499388005,0.04773561811505508,0.019583843329253364,0.012239902080783354,0.01591187270501836,0.04895960832313342,0.019583843329253364,0.014687882496940025,0.014687882496940025,0.051407588739290085,0.014687882496940025,0.01591187270501836,0.0208078335373317,50.911544290902974,49.39214993163769
CP001683,1.0,0.07010213556174559,0.14438254410399257,0.7855153203342619,0.008356545961002786,0.00046425255338904364,0.0032497678737233053,0.004642525533890436,0.011142061281337047,0.002321262766945218,0.001392757660167131,0.007428040854224698,0.018570102135561744,0.0018570102135561746,0.003714020427112349,0.012999071494893221,0.01532033426183844,0.001392757660167131,0.0032497678737233053,0.010677808727948004,0.01160631383472609,0.0018570102135561746,0.001392757660167131,0.008356545961002786,0.012070566388115135,0.002321262766945218,0.00046425255338904364,0.009285051067780872,67.31513626217375,84.17864360783871
CP001684,1.0,0.4227039361095265,0.46092413006274957,0.1163719338277239,0.01939532230462065,0.005704506560182544,0.006274957216200799,0.007415858528237307,0.02338847689674843,0.005704506560182544,0.009697661152310326,0.007986309184255563,0.015972618368511125,0.0068454078722190535,0.003993154592127781,0.00513405590416429,0.01825442099258414,0.005704506560182544,0.004563605248146035,0.007986309184255563,0.023958927552766685,0.00513405590416429,0.00912721049629207,0.009697661152310326,0.02167712492869367,0.0068454078722190535,0.0034227039361095267,0.011409013120365089,60.211599355205216,77.75462379883919
CP001685,1.0,0.7658473479948253,0.18046571798188873,0.0536869340232859,0.11254851228978008,0.08344113842173351,0.014230271668822769,0.014877102199223804,0.12483829236739974,0.08408796895213454,0.018758085381630013,0.02199223803363519,0.11578266494178525,0.0724450194049159,0.018758085381630013,0.02457956015523933,0.0963777490297542,0.0646830530401035,0.013583441138421734,0.018111254851228976,0.10672703751617077,0.07697283311772316,0.01164294954721863,0.018111254851228976,0.09508408796895214,0.06274256144890039,0.017464424320827943,0.014877102199223804,29.645686057405673,21.00358927527143
CP001686,1.0,0.021527777777777778,0.06111111111111111,0.9173611111111111,0.004861111111111111,0.0,0.0,0.004861111111111111,0.009027777777777777,0.001388888888888889,0.0006944444444444445,0.006944444444444444,0.009722222222222222,0.001388888888888889,0.0020833333333333333,0.00625,0.011111111111111112,0.0006944444444444445,0.0020833333333333333,0.008333333333333333,0.014583333333333334,0.0,0.002777777777777778,0.011805555555555555,0.015277777777777777,0.001388888888888889,0.001388888888888889,0.0125,71.62753355087784,91.9132132312207
CP001699,1.0,0.6125053168864313,0.2005529561888558,0.1869417269247129,0.08017864738409188,0.047213951509995744,0.01977881752445768,0.013185878349638452,0.04934070608251808,0.027860484900042535,0.01105912377711612,0.010421097405359422,0.061675882603147596,0.0321139940450872,0.013611229264142918,0.015950659293917483,0.0610378562313909,0.029349213100808166,0.014674606550404083,0.017014036580178648,0.06507868991918332,0.034028073160357296,0.015950659293917483,0.01509995746490855,0.06678009357720119,0.036154827732879626,0.015312632922160783,0.015312632922160783,45.227118022356336,47.48751280015063
CP001700,1.0,0.08590806330067823,0.26921627731725695,0.6448756593820648,0.012245666917859834,0.0026375282592313487,0.002825923134890731,0.006782215523737754,0.015259984928409947,0.0011303692539562924,0.0026375282592313487,0.011492087415222306,0.024114544084400905,0.0011303692539562924,0.006028636021100226,0.016955538809344386,0.020346646571213264,0.0026375282592313487,0.0065938206480783725,0.011115297663903541,0.023360964581763375,0.002072343632253203,0.006028636021100226,0.015259984928409947,0.022042200452147703,0.002260738507912585,0.005840241145440844,0.013941220798794273,69.7670815078113,90.08950101810333
CP001706,1.0,0.3887987012987013,0.2418831168831169,0.3693181818181818,0.025162337662337664,0.004058441558441558,0.008116883116883116,0.012987012987012988,0.013798701298701298,0.0016233766233766235,0.004058441558441558,0.008116883116883116,0.01948051948051948,0.002435064935064935,0.0016233766233766235,0.015422077922077922,0.030844155844155844,0.00487012987012987,0.004058441558441558,0.021915584415584416,0.026785714285714284,0.00487012987012987,0.007305194805194805,0.01461038961038961,0.025974025974025976,0.00487012987012987,0.004058441558441558,0.017045454545454544,58.416683456706785,62.88361486086754
CP001707,1.0,0.6282401091405184,0.24965893587994542,0.12210095497953616,0.07844474761255116,0.042974079126875855,0.020463847203274217,0.015006821282401092,0.06616643929058663,0.034106412005457026,0.013642564802182811,0.018417462482946793,0.06616643929058663,0.030013642564802184,0.020463847203274217,0.015688949522510234,0.07503410641200546,0.04160982264665757,0.019099590723055934,0.01432469304229195,0.0688949522510232,0.03615279672578445,0.010914051841746248,0.021828103683492497,0.061391541609822645,0.034106412005457026,0.01296043656207367,0.01432469304229195,43.6871005756164,41.506369295549725
CP001708,1.0,0.6948480845442536,0.24570673712021135,0.059445178335535004,0.08586525759577279,0.062087186261558784,0.013210039630118891,0.010568031704095112,0.1202113606340819,0.07397622192866579,0.02906208718626156,0.017173051519154558,0.08718626155878467,0.05019815059445178,0.018494055482166448,0.018494055482166448,0.08058124174372523,0.052840158520475564,0.015852047556142668,0.011889035667107,0.06605019815059446,0.036988110964332896,0.018494055482166448,0.010568031704095112,0.062087186261558784,0.031704095112285335,0.019815059445178335,0.010568031704095112,36.06876441464908,31.07904651251324
CP001712,1.0,0.42105263157894735,0.24524076147816348,0.3337066069428891,0.029115341545352745,0.0167973124300112,0.006718924972004479,0.005599104143337066,0.02631578947368421,0.010078387458006719,0.007278835386338186,0.008958566629339306,0.0335946248600224,0.017357222844344905,0.005599104143337066,0.010638297872340425,0.027995520716685332,0.012318029115341545,0.007838745800671893,0.007838745800671893,0.0341545352743561,0.0167973124300112,0.006159014557670772,0.011198208286674132,0.040873460246360585,0.020156774916013438,0.007838745800671893,0.012877939529675251,55.29329254078098,68.05023421839718
