Accession,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP003592,123,943,0.2441,0.13043478260869565,42.95523134613525,-2.495302589253631,5.709983819981094e-18,59,943,0.0821,0.06256627783669141,27.451701222328644,-0.6710075944225024,0.028025324062482003,85,943,0.0809,0.09013785790031813,27.268148085266077,0.31946797313701736,0.30958453277130926,80,943,0.0786,0.08483563096500531,26.9113433332489,0.21850265619163756,0.4676541198534243,79,943,0.079,0.08377518557794274,26.973876250921002,0.166939299272801,0.5866682698896365,79,943,0.0814,0.08377518557794274,27.34484229246898,0.08190941370383635,0.7659449626409605,46.314761799639506,49.010557632252976
CP002452,41,231,0.2189,0.1774891774891775,41.35006529619996,-0.2313394170354333,0.15160588960932564,12,231,0.0607,0.05194805194805195,23.877920763751607,-0.08466817609467422,0.6797518765648255,8,231,0.0603,0.03463203463203463,23.804182405619397,-0.2490864798028217,0.12604312902904505,9,231,0.0631,0.03896103896103896,24.314273585694473,-0.22933442697135523,0.17338548351297955,8,231,0.0593,0.03463203463203463,23.618532977304074,-0.24126392631903548,0.12496811759266095,15,231,0.0657,0.06493506493506493,24.775695752087366,-0.0071319894209272185,1.0,53.911915803900946,68.33222814869386
CP000414,110,425,0.2682,0.25882352941176473,44.30223019216979,-0.08995032490947441,0.7016367013688696,29,425,0.0858,0.06823529411764706,28.006849162303137,-0.26654194324893205,0.2247546240878741,35,425,0.0851,0.08235294117647059,27.903044636741704,-0.04184131212916729,0.9306923874176836,35,425,0.0929,0.08235294117647059,29.02922492937075,-0.15441335450416266,0.5040194772988454,39,425,0.0834,0.09176470588235294,27.64858766736558,0.12857799619891863,0.5385046932603149,27,425,0.0881,0.06352941176470588,28.344027589599897,-0.3684197655745864,0.0861261647291349,37.71033695121066,30.33467860372307
CP000386,13,100,0.2152,0.13,41.09610200493473,-0.20731893255902803,0.038266354743507876,1,100,0.0391,0.01,19.38328919456138,-0.15012931865126874,0.19125991243624568,3,100,0.0362,0.03,18.678747281335546,-0.033192804135185536,0.9999999999999998,2,100,0.0384,0.02,19.21599333888311,-0.09575357191016523,0.5960979406136768,0,100,0.0364,0.0,18.728331479338998,-0.1943579439532897,0.054339808723931876,0,100,0.0338,0.0,18.07140282324535,-0.18703583961131598,0.052421198072073155,70.47658403570273,91.23163201373471
CP004856,95,536,0.2561,0.17723880597014927,43.647770848005514,-0.9684251722085713,1.590641208423091e-05,25,536,0.0668,0.04664179104477612,24.967530915170606,-0.43275404511204024,0.0684730058112452,29,536,0.0729,0.054104477611940295,25.997228698459384,-0.38751822807163366,0.09668454161394152,31,536,0.0642,0.05783582089552239,24.510887376837253,-0.1391708079579188,0.5976673891239026,30,536,0.0684,0.055970149253731345,25.24310598955683,-0.2639294864410211,0.3036391716984661,36,536,0.0667,0.06716417910447761,24.95017234409414,0.009971875006262043,0.9310071186380181,42.84843123226726,42.67804120268466
CP003646,210,1038,0.2602,0.2023121387283237,43.87436153381608,-1.3695378781452492,1.539147183481062e-05,81,1038,0.0828,0.07803468208092486,27.557967994756073,-0.17949073752249198,0.6124470942508278,65,1038,0.0779,0.0626204238921002,26.80141600736797,-0.5917672407920488,0.07226576643368002,72,1038,0.0794,0.06936416184971098,27.036205355041968,-0.3853055509528927,0.25080997847986786,85,1038,0.0792,0.08188824662813102,27.00506619136491,0.10332875987884985,0.730210030509697,64,1038,0.081,0.06165703275529865,27.283511504203414,-0.7359023414895367,0.022662459290592303,43.269437542253925,37.02533418563716
CP003382,24,273,0.1704,0.08791208791208792,37.598382943951194,-0.5989406521437346,0.00013931532373478897,2,273,0.0349,0.007326007326007326,18.352653759061656,-0.41016956451233566,0.007385777297129692,7,273,0.0293,0.02564102564102564,16.864610876032685,-0.0592305394617552,0.8583234841808995,8,273,0.031,0.029304029304029304,17.33176274935703,-0.026713959029768943,0.9999999999999958,5,273,0.0307,0.018315018315018316,17.250365213525193,-0.19600164739405285,0.2926203336533,4,273,0.0337,0.014652014652014652,18.045583947326282,-0.28816468423403235,0.09131273354538832,63.9743688494036,77.97172687636252
AP010946,21,351,0.1369,0.05982905982905983,34.37417489918849,-0.7869832535424331,5.556486439245132e-06,2,351,0.0277,0.005698005698005698,16.411188256796034,-0.47057530991407365,0.005361938123629302,6,351,0.0235,0.017094017094017096,15.14851477868375,-0.14843039287019605,0.5944084631676114,5,351,0.0266,0.014245014245014245,16.091127990293284,-0.26950254839909193,0.18292846773958865,2,351,0.0231,0.005698005698005698,15.022113699476515,-0.4066072273313211,0.020425232971746452,5,351,0.0247,0.014245014245014245,15.5209245858615,-0.2364356568901086,0.29761916671733685,67.76023397993896,87.04108079465419
CP002528,147,695,0.2644,0.21151079136690648,44.10131970814479,-0.8334897967511709,0.0014388966132805828,52,695,0.0888,0.07482014388489208,28.44548470320026,-0.34156563339934587,0.20552105717211672,43,695,0.0844,0.0618705035971223,27.798676227475294,-0.563264231428551,0.034043030207620964,49,695,0.0856,0.07050359712230216,27.97724789896247,-0.3750190168057628,0.17462998774343508,51,695,0.0917,0.07338129496402877,28.860199237011514,-0.4411438706796106,0.10013484334777076,44,695,0.0855,0.06330935251798561,27.962430151902034,-0.5515436217889292,0.035327188374775685,37.28913304540747,29.071976736729933
HE956757,32,366,0.1566,0.08743169398907104,36.34232243541956,-0.6965872928177859,0.00012814318464716,7,366,0.0321,0.01912568306010929,17.626568015356817,-0.26940014618063307,0.18212814863551752,2,366,0.0294,0.00546448087431694,16.89249537516586,-0.5185971524893186,0.002779221728405698,8,366,0.0305,0.02185792349726776,17.19585705918725,-0.1839396541337322,0.44496655903065324,5,366,0.0338,0.01366120218579235,18.07140282324535,-0.40787093686600223,0.028931167655792626,6,366,0.0332,0.01639344262295082,17.915847733222115,-0.3433384839832931,0.0784532955823308,63.35480266833164,76.84116907436655
CP003315,24,136,0.2623,0.17647058823529413,43.98848826681817,-0.26536033539495685,0.02449632410375971,7,136,0.1076,0.051470588235294115,30.98745552639003,-0.24634484730438586,0.03646676514044487,20,136,0.109,0.14705882352941177,31.163921447725414,0.1660894957870517,0.1669675461109351,6,136,0.1101,0.04411764705882353,31.30143606929241,-0.286683332360056,0.012668606101957178,9,136,0.1159,0.0661764705882353,32.01049671592117,-0.21125570340295785,0.08019678834749408,15,136,0.1025,0.11029411764705882,30.330471476717932,0.034948352214493945,0.7766142983144995,25.223651385964548,14.74953878545134
FP475956,13,380,0.1535,0.034210526315789476,36.046879199176175,-1.257529112285426,7.18344520861479e-14,6,380,0.0337,0.015789473684210527,18.045583947326282,-0.3771559856342809,0.06210966748458813,10,380,0.0317,0.02631578947368421,17.52001997715756,-0.11678068875877741,0.6606673986953834,12,380,0.033,0.031578947368421054,17.863650242881494,-0.03022898414702147,0.9999999999999952,7,380,0.0313,0.018421052631578946,17.41272810331569,-0.2810587732698874,0.18294242392152776,7,380,0.0309,0.018421052631578946,17.3046785581241,-0.2740299384396109,0.18238889031063069,63.668369718662085,77.31274925107616
CP001737,17,485,0.1266,0.03505154639175258,33.25243449734169,-1.3352706552523113,3.989832499002076e-12,5,485,0.0207,0.010309278350515464,14.237805308403399,-0.3539520235626203,0.1470122487611384,2,485,0.0196,0.004123711340206186,13.862121049824951,-0.541475577440206,0.007831680790836952,5,485,0.019,0.010309278350515464,13.652472303579303,-0.30873529030305685,0.18422727693296884,11,485,0.0189,0.02268041237113402,13.617191340360904,0.13464597464864633,0.5023965797083226,14,485,0.0177,0.0288659793814433,13.185867434492128,0.4107048722357025,0.08062921321468176,70.91646318382362,90.53150839697254
AP012273,39,398,0.1843,0.09798994974874371,38.77286551184991,-0.8859649537510039,2.7752168550289312e-06,5,398,0.0467,0.01256281407035176,21.09955212794812,-0.6439283600718432,0.0003106703734064945,5,398,0.0498,0.01256281407035176,21.753151495817797,-0.6812989834070401,0.00011720227295776732,12,398,0.0466,0.03015075376884422,21.07805493872715,-0.31059791897455535,0.1514766485505759,12,398,0.0462,0.03015075376884422,20.99179839842218,-0.3042902698836949,0.150438695536596,16,398,0.0422,0.04020100502512563,20.104516905412076,-0.03957319659771716,0.9999999999999953,56.27233867427217,64.736231939811
CP002991,83,335,0.2515,0.24776119402985075,43.38752700949894,-0.02886774348134165,0.8999762583789251,36,335,0.0868,0.10746268656716418,28.154175534012712,0.24586051158335706,0.17445090694628068,25,335,0.0885,0.07462686567164178,28.40206858663643,-0.1636324476093516,0.44090419582229784,26,335,0.0844,0.07761194029850746,27.798676227475294,-0.08180245639727457,0.7677570124995561,19,335,0.0882,0.056716417910447764,28.358554264983255,-0.3719159976015875,0.042520948485182584,40,335,0.0887,0.11940298507462686,28.431023548229845,0.36177030287185663,0.054092384793057,34.341571587788536,26.148057608477504
CP003742,60,564,0.1948,0.10638297872340426,39.60466639172712,-1.2591243543568031,1.920792045080314e-08,22,564,0.0418,0.03900709219858156,20.013185653463566,-0.07870810910742679,0.8333889315270655,11,564,0.044,0.01950354609929078,20.509509989270832,-0.6736387172208201,0.0027098236861525958,13,564,0.0468,0.02304964539007092,21.121022702511354,-0.6342117135458251,0.0050362370552959786,28,564,0.0423,0.04964539007092199,20.12727254249815,0.20583017352463426,0.40109582165353697,24,564,0.0458,0.0425531914893617,20.905109423296498,-0.08759581033138834,0.8399937694816122,55.25670834199473,61.61040805656562
AP010968,12,338,0.1299,0.03550295857988166,33.61933818503868,-0.9490430723053,5.143587235509079e-09,1,338,0.0151,0.0029585798816568047,12.195076875526452,-0.3365128438210721,0.07070510251299457,5,338,0.0138,0.014792899408284023,11.666001885821894,0.028767353484475854,0.8131275899439665,5,338,0.0151,0.014792899408284023,12.195076875526452,-0.008511631460750393,1.0,2,338,0.0146,0.005917159763313609,11.994515413304534,-0.24467849670230668,0.253471890399393,10,338,0.0119,0.029585798816568046,10.843611022164158,0.5512739241366623,0.008030205466980456,74.19750348332366,95.43552890821465
CP009706,156,1131,0.2245,0.13793103448275862,41.72526213219037,-2.346528098249247,2.1317548867028343e-13,48,1131,0.067,0.042440318302387266,25.002199903208517,-1.1109822378644127,0.0005470189353076237,59,1131,0.0665,0.052166224580017684,24.91540688008125,-0.6506616599932136,0.05585996312793925,60,1131,0.0664,0.05305039787798409,24.897999919672262,-0.6064101553824225,0.07306710941564526,67,1131,0.0695,0.0592396109637489,25.43024773768435,-0.45632665948447004,0.19788840397618837,52,1131,0.0666,0.04597701149425287,24.932797676955552,-0.9354987074538392,0.0041529461056734685,48.99027546930956,51.35022858506081
CP005384,105,609,0.2516,0.1724137931034483,43.39325293176348,-1.1113340609848628,3.512395239421097e-06,41,609,0.0855,0.06732348111658457,27.962430151902034,-0.3958704568904232,0.11114884443195257,47,609,0.0853,0.07717569786535304,27.932760336207377,-0.17712893177931374,0.51410654600669,52,609,0.084,0.08538587848932677,27.738781516137294,0.030426715013022083,0.8837996888944502,43,609,0.083,0.07060755336617405,27.58822212466762,-0.27355876597977513,0.30341441212746745,50,609,0.0787,0.08210180623973727,26.926995747762135,0.07693765837847577,0.7631492268665694,40.05979163261268,33.29125144265007
CP003946,121,800,0.2181,0.15125,41.295567558758655,-1.2950542433859116,2.322828311366856e-06,29,800,0.0705,0.03625,25.59877926776978,-1.0703635401277922,5.615190806094817e-05,45,800,0.0702,0.05625,25.548377639294436,-0.4368183435192169,0.12797273864863307,57,800,0.0696,0.07125,25.44716880126353,0.051872175262753215,0.8348360655345155,47,800,0.075,0.05875,26.339134382131846,-0.4935621577912995,0.081089161680452,40,800,0.0707,0.05,25.63230578781394,-0.6460597082870682,0.022513313089041732,43.86736117207542,40.818778881897735
HG934468,138,568,0.2468,0.24295774647887325,43.11493476743296,-0.05061819093017591,0.883934075512022,35,568,0.0776,0.061619718309859156,26.754109964639078,-0.3392674999092405,0.18167256249289282,26,568,0.0769,0.045774647887323945,26.643271195557052,-0.663552154322106,0.004406139302578244,39,568,0.0774,0.06866197183098592,26.72250736738602,-0.18573107425006946,0.4799870252643069,31,568,0.0784,0.05457746478873239,26.88,-0.5033928571428571,0.034688626489832036,42,568,0.072,0.07394366197183098,25.84879107424562,0.04270992778072217,0.8079092201901554,44.89917684561958,48.977155781453355
CP005996,74,323,0.2583,0.22910216718266255,43.76997943796638,-0.21546503153756494,0.2525241037599163,19,323,0.0785,0.058823529411764705,26.895678091470383,-0.23630190614214572,0.21418553092475445,24,323,0.0785,0.07430340557275542,26.895678091470383,-0.05039843187407417,0.9174348779790127,22,323,0.078,0.06811145510835913,26.817158686184488,-0.11910284893997611,0.6033535048743799,24,323,0.079,0.07430340557275542,26.973876250921002,-0.05623959959956451,0.8367542050716686,19,323,0.0781,0.058823529411764705,26.832888402108335,-0.23203987236464577,0.21416708984883018,41.83728920453198,36.562331152446745
FP929050,157,566,0.2962,0.2773851590106007,45.65802886678311,-0.23323827734813707,0.3341585908408913,26,566,0.0787,0.045936395759717315,26.926995747762135,-0.6886843290544652,0.002885083493099854,26,566,0.08,0.045936395759717315,27.129319932501073,-0.7106702286666042,0.0018610299784235463,36,566,0.0842,0.0636042402826855,27.768752222597254,-0.41979559998067784,0.08142864423676016,38,566,0.0818,0.06713780918727916,27.405977450184114,-0.3028098528901128,0.219919284311133,35,566,0.0823,0.061837455830388695,27.482123280416307,-0.42143031969633743,0.0784582848072311,41.463507385871054,42.52302952095524
AP012044,99,681,0.2147,0.14537444933920704,41.06140645423632,-1.1497584733883186,5.577343041473232e-06,42,681,0.0512,0.06167400881057269,22.04054445788488,0.3236217695814804,0.22252065626087153,21,681,0.0556,0.030837004405286344,22.914763799786375,-0.7359272889453572,0.0032908879251792563,41,681,0.0574,0.06020558002936858,23.260533097932214,0.082139132063566,0.7414538263118831,22,681,0.0527,0.032305433186490456,22.343390521583782,-0.6216021685063184,0.01592259088766689,17,681,0.0536,0.024963289280469897,22.522664140816023,-0.865865595565083,0.00044161924819580655,53.32115202687688,62.44762599576779
CP000141,61,255,0.2507,0.23921568627450981,43.341609337909915,-0.06756786480096161,0.7181688905536314,21,255,0.0741,0.08235294117647059,26.193356027817437,0.0803448018560514,0.6314029012426844,15,255,0.0751,0.058823529411764705,26.355263231468587,-0.1574827753966138,0.40430593002151477,13,255,0.0737,0.050980392156862744,26.12820506655595,-0.22173356283917375,0.187248232694404,12,255,0.0778,0.047058823529411764,26.785660342802824,-0.29265658937194355,0.07799561279567244,20,255,0.0785,0.0784313725490196,26.895678091470383,-0.0006506621599383191,0.999999999999997,42.04970185549152,39.535416446941035
AP014648,22,275,0.1832,0.08,38.6830402114415,-0.7336548483489126,1.6382943432064998e-06,5,275,0.0379,0.01818181818181818,19.09544186448693,-0.28396829141118685,0.11084537737475206,6,275,0.0342,0.02181818181818182,18.174256518493404,-0.18735291848308666,0.31958038979239944,5,275,0.0375,0.01818181818181818,18.99835519196333,-0.2796294703579018,0.10980465792474475,9,275,0.0356,0.03272727272727273,18.52906905378681,-0.04263570920410304,1.0,7,275,0.0345,0.025454545454545455,18.250958878919214,-0.1362942087866512,0.5092348471570416,62.84232476604134,77.77875657547061
CP001618,6,112,0.1214,0.05357142857142857,32.65915491864418,-0.23260859072820664,0.028541635250519826,0,112,0.0174,0.0,13.07564147566,-0.14904048903662934,0.2721477857586405,1,112,0.0173,0.008928571428571428,13.038677080133551,-0.07190913573805575,1.0,2,112,0.0169,0.017857142857142856,12.889681920047522,0.008316729665242582,0.7146032687948529,3,112,0.0175,0.026785714285714284,13.112494041943357,0.07931366806904303,0.450830312353549,1,112,0.0165,0.008928571428571428,12.738818626544614,-0.06656818225145096,1.0,73.1165816375156,93.508394340234
CP000849,99,360,0.2548,0.275,43.574873493792275,0.16688516608168624,0.3970650203163339,32,360,0.0845,0.08888888888888889,27.813620763935067,0.05680669961707136,0.775818904893605,23,360,0.0866,0.06388888888888888,28.124800443736486,-0.2907042848661644,0.13390144680038407,29,360,0.0915,0.08055555555555556,28.83188339321592,-0.13665427076911218,0.5227282777473943,29,360,0.0862,0.08055555555555556,28.065915271018685,-0.07240098818720071,0.7783215859870936,28,360,0.0909,0.07777777777777778,28.746685026277376,-0.16433199152117134,0.46256475653833035,31.628209656110613,21.417195212950954
CP000061,45,207,0.2516,0.21739130434782608,43.39325293176348,-0.16318665971263518,0.2975352278429857,21,207,0.0952,0.10144927536231885,29.34909879365975,0.04407631079559597,0.7224231075025309,12,207,0.0976,0.057971014492753624,29.677304459805647,-0.2764132440367101,0.05984365302101878,14,207,0.086,0.06763285024154589,28.036404905051572,-0.1356093983117985,0.45541056975937905,15,207,0.0949,0.07246376811594203,29.3076764688025,-0.15846701477490976,0.3413893186688021,15,207,0.0926,0.07246376811594203,28.987107479015563,-0.143794961364029,0.4000109464441826,26.88626305428061,19.371994276312602
CP001674,57,465,0.2144,0.12258064516129032,41.04054580533743,-1.0403370413862105,4.196707690017805e-07,17,465,0.0528,0.03655913978494624,22.36339866835987,-0.337694646148964,0.145017266344058,21,465,0.0531,0.04516129032258064,22.423289232402993,-0.16462794381948048,0.5341297343520395,18,465,0.0505,0.03870967741935484,21.897431356211623,-0.25037183178312766,0.28888485264267943,27,465,0.0486,0.05806451612903226,21.503032344299722,0.2046688080793716,0.3309671908100732,29,465,0.0526,0.06236559139784946,22.323359962156236,0.20341919888843563,0.3484980701020701,54.86042281266869,62.28717455029545
CP002018,23,274,0.1819,0.08394160583941605,38.57620898947951,-0.6957811745399856,6.73122305505668e-06,10,274,0.0376,0.0364963503649635,19.022681199031855,-0.01589681269617192,1.0,7,274,0.0359,0.025547445255474453,18.604082885216354,-0.1524719072421512,0.5127942063022383,9,274,0.0404,0.032846715328467155,19.689550528135477,-0.1051115919097612,0.6452129188186835,5,274,0.0408,0.01824817518248175,19.78265907303667,-0.3123543694094246,0.06469693620858957,6,274,0.0397,0.021897810218978103,19.52534506737333,-0.24981888838168392,0.16153112616352486,61.69031954887218,72.45978262053252
CP002606,19,101,0.25,0.18811881188118812,43.30127018922193,-0.14433756729740643,0.16835913848996123,5,101,0.0817,0.04950495049504951,27.3907119294114,-0.11871542471696082,0.35969357824887205,6,101,0.0802,0.0594059405940594,27.16025773073591,-0.07732621762360184,0.5817965441866593,5,101,0.0777,0.04950495049504951,26.769891669560415,-0.10637697138080209,0.3553416866510356,10,101,0.0808,0.09900990099009901,27.252772336039502,0.06748671207911616,0.4644725600940507,5,101,0.0818,0.04950495049504951,27.405977450184114,-0.11901783127162598,0.27941920927733654,37.47425387888553,34.82711355754928
CP000774,17,322,0.1671,0.052795031055900624,37.30651283623276,-0.9865891288625922,7.936894077703936e-10,9,322,0.0324,0.027950310559006212,17.705998983395432,-0.08092172609654336,0.8740915544763597,7,322,0.0354,0.021739130434782608,18.478863601423114,-0.23804494123011083,0.22633510458332484,6,322,0.0338,0.018633540372670808,18.07140282324535,-0.2702391202147404,0.16284992704427909,7,322,0.0355,0.021739130434782608,18.50398605706349,-0.239461918439382,0.22652665646014497,11,322,0.0362,0.034161490683229816,18.678747281335546,-0.03514154295860618,0.9999999999999966,62.32809544427542,76.73750460300515
CP009129,194,609,0.2734,0.3185550082101806,44.57044312097424,0.6169873592093404,0.014025399891608252,38,609,0.0822,0.06239737274220033,27.466918283637135,-0.4390663661450647,0.07657978362222906,41,609,0.0808,0.06732348111658457,27.252772336039502,-0.30115101314469456,0.26401869199516237,55,609,0.0824,0.090311986863711,27.49731623267987,0.17523164658060153,0.4611907409390854,48,609,0.083,0.07881773399014778,27.58822212466762,-0.09232200569106772,0.7689946332429127,34,609,0.0821,0.05582922824302135,27.451701222328644,-0.5828017677457029,0.017850526764907212,39.337963397465984,32.747774802195735
CP003620,222,1086,0.2542,0.20441988950276244,43.541056486952634,-1.2416143374058868,0.0001248921617877216,75,1086,0.0842,0.06906077348066299,27.768752222597254,-0.5920755771885462,0.08003025735312294,71,1086,0.0866,0.06537753222836096,28.124800443736486,-0.819476036678255,0.011190592087563393,81,1086,0.0865,0.07458563535911603,28.110096051063216,-0.4602972532180514,0.17693972082860315,75,1086,0.0812,0.06906077348066299,27.31420143441869,-0.482650024810457,0.1487378541870315,74,1086,0.0867,0.06813996316758748,28.139493598854973,-0.7162957616557881,0.03079235098643858,40.162060248094555,32.208763169887916
CP002521,15,422,0.1264,0.035545023696682464,33.229962383367216,-1.153802088538955,1.5647896976733976e-10,6,422,0.0196,0.014218009478672985,13.862121049824951,-0.16384217046125713,0.5954398120854224,5,422,0.0238,0.011848341232227487,15.242558840299749,-0.33088932461033016,0.1464569238041215,6,422,0.0192,0.014218009478672985,13.722740251130602,-0.15320555235509795,0.59365923692635,7,422,0.0207,0.016587677725118485,14.237805308403399,-0.12188676291111646,0.7309362517325068,6,422,0.021,0.014218009478672985,14.338409953687334,-0.19960372239628946,0.4931087670860522,68.82101430637869,88.12235027596982
CP002623,37,470,0.1866,0.07872340425531915,38.95900922764849,-1.3014191327026285,6.702102270837819e-11,9,470,0.042,0.019148936170212766,20.058913230780973,-0.5354228255755734,0.010802190561067591,12,470,0.043,0.02553191489361702,20.285709255532574,-0.4047184102158451,0.06762083412595105,22,470,0.0436,0.04680851063829787,20.420342798297977,0.07384792776964008,0.7338716808119741,18,470,0.0421,0.03829787234042553,20.081730503121488,-0.08898635502165658,0.8178257337198244,24,470,0.0416,0.05106382978723404,19.967333322204045,0.22276384774193866,0.29724842616540376,57.20617746871345,63.89680935066454
CP001722,77,417,0.2254,0.18465227817745802,41.784547382974004,-0.4066527236555317,0.04634143457125238,17,417,0.0691,0.0407673860911271,25.362411162978965,-0.46583504715220825,0.020102763559057903,30,417,0.0678,0.07194244604316546,25.14023866235164,0.068710564891607,0.6969113619523903,17,417,0.0674,0.0407673860911271,25.07134619441086,-0.4429678372227101,0.030892227066100113,19,417,0.0736,0.045563549160671464,26.111882352676147,-0.447734860401659,0.030270489219393213,26,417,0.074,0.06235011990407674,26.17708921939183,-0.18558213097280576,0.4006118490895324,46.82890532673874,45.2324263077635
FO203431,23,277,0.1322,0.08303249097472924,33.87080748963627,-0.4020984738603367,0.01294447931469497,3,277,0.0164,0.010830324909747292,12.700803124212264,-0.12147263325882701,0.6367465550834039,2,277,0.0187,0.007220216606498195,13.546331606748744,-0.23474251866208434,0.25893807730642016,2,277,0.0174,0.007220216606498195,13.07564147566,-0.21565289972572219,0.2517478836306069,3,277,0.0182,0.010830324909747292,13.367408125736269,-0.15271472081934068,0.49926310194980716,1,277,0.0186,0.0036101083032490976,13.510751274448063,-0.30732561910548706,0.07067817424557832,74.13113438628203,94.01517662195404
AP012052,13,253,0.1222,0.05138339920948617,32.751665606500076,-0.5470439340478664,0.0002323428918272965,2,253,0.02,0.007905138339920948,14.0,-0.2185714285714286,0.2548008092702184,3,253,0.0192,0.011857707509881422,13.722740251130602,-0.13536654968361395,0.6417365558291777,3,253,0.0177,0.011857707509881422,13.185867434492128,-0.11209728956727764,0.6362907669407262,3,253,0.0163,0.011857707509881422,12.662665596153124,-0.08875698339071965,0.8034472412188064,2,253,0.0183,0.007905138339920948,13.40339882268673,-0.1962114262800719,0.3412002867191126,70.27840545811512,89.51635710263977
CP007201,57,350,0.2375,0.16285714285714287,42.555111326373,-0.6139098027411188,0.0008390999741870046,19,350,0.083,0.054285714285714284,27.58822212466762,-0.36428588818030194,0.05220548535167434,22,350,0.0785,0.06285714285714286,26.895678091470383,-0.2035643043235384,0.3199682741272855,18,350,0.0735,0.05142857142857143,26.095545596902166,-0.29602753356178313,0.12407486912083181,17,350,0.0824,0.04857142857142857,27.49731623267987,-0.4305874762398978,0.01923921762740996,17,350,0.0789,0.04857142857142857,26.958262184347124,-0.3937568351925676,0.0365622869213235,40.89826304448522,38.89443801110675
CP001055,52,265,0.2841,0.19622641509433963,45.09846893188282,-0.5163479060713162,0.0013181689940009729,31,265,0.086,0.1169811320754717,28.036404905051572,0.2928335507995439,0.078823446436756,16,265,0.0851,0.06037735849056604,27.903044636741704,-0.23479516609356754,0.18498740823907786,22,265,0.0887,0.0830188679245283,28.431023548229845,-0.05295271897074335,0.8291756119070948,18,265,0.0856,0.06792452830188679,27.97724789896247,-0.16742175702613346,0.37852019689045147,23,265,0.0884,0.08679245283018867,28.387574746709166,-0.015006565506247977,0.9999999999999998,39.9521283650997,37.74397246495816
CP001825,38,225,0.2596,0.1688888888888889,43.841514572377626,-0.4655404859771731,0.001740477009807805,14,225,0.0779,0.06222222222222222,26.80141600736797,-0.13161618024324745,0.4552172671348623,14,225,0.0798,0.06222222222222222,27.098332051991687,-0.14594994232160913,0.38925769650333125,15,225,0.0781,0.06666666666666667,26.832888402108335,-0.09587115488461068,0.6191160929132705,14,225,0.0734,0.06222222222222222,26.07919477284527,-0.0964370265994072,0.6094569216698249,11,225,0.072,0.04888888888888889,25.84879107424562,-0.20116994969180615,0.19840799485168434,48.072840582412866,49.039950164651025
AP014800,32,368,0.1427,0.08695652173913043,34.976665078306134,-0.5864938796787494,0.0016705839758861664,0,368,0.0244,0.0,15.428752379891254,-0.5819783595530936,0.00024736536283183515,3,368,0.0261,0.008152173913043478,15.943271307984443,-0.41426880797620846,0.030965860812937014,3,368,0.0247,0.008152173913043478,15.5209245858615,-0.3923477603613389,0.04119848889367066,12,368,0.0239,0.03260869565217391,15.273765089197882,0.20982383723228404,0.3007795189380627,5,368,0.0264,0.01358695652173913,16.03216766379394,-0.2941087006374389,0.14276761374206356,66.82816125602547,82.54107282063603
CP001726,21,202,0.1789,0.10396039603960396,38.32685611943667,-0.3949658681324289,0.004270224921953163,8,202,0.035,0.039603960396039604,18.37797594948911,0.05060404924655769,0.6991268778350006,6,202,0.0337,0.0297029702970297,18.045583947326282,-0.04474224842802211,1.0,7,202,0.0323,0.034653465346534656,17.67956730239742,0.02688979836828549,0.8405480632298422,7,202,0.0332,0.034653465346534656,17.915847733222115,0.016387725792933856,0.8433105697688085,6,202,0.036,0.0297029702970297,18.629009635512027,-0.06828060239848804,0.8491565118177528,64.20459989097697,85.09596244650568
CP002667,124,638,0.237,0.19435736677115986,42.52422838806132,-0.6397764528900441,0.010448168179873804,33,638,0.0885,0.05172413793103448,28.40206858663643,-0.8261018005934843,0.0006087232370221068,36,638,0.0801,0.05642633228840126,27.14479508119374,-0.5564160626308836,0.02828222171613043,46,638,0.0776,0.07210031347962383,26.754109964639078,-0.13114994311668687,0.6572173331163251,47,638,0.0802,0.07366771159874608,27.16025773073591,-0.1534447883859264,0.6096730882968975,46,638,0.0755,0.07210031347962383,26.41964231400569,-0.08209800777091361,0.8220583709774834,39.876866858802494,34.517492353149684
CP002543,28,137,0.247,0.20437956204379562,43.12667388055796,-0.1353918462659902,0.27630310826017446,12,137,0.0848,0.08759124087591241,27.858384734223197,0.013726567554013048,0.8777756425543672,9,137,0.0807,0.06569343065693431,27.23738423564201,-0.07548081644748071,0.6380366621320328,9,137,0.0837,0.06569343065693431,27.69373755923891,-0.08907790054423391,0.5381322363865597,7,137,0.0845,0.051094890510948905,27.813620763935067,-0.164541684049068,0.2162394346931481,6,137,0.085,0.043795620437956206,27.888169534768682,-0.20241557958697426,0.0911883744434357,34.94858518464715,25.794333719559578
