Accession,+4T_f,TAAT_f,TGAT_f,TAGT_f,codonT_f,GC,GC3
CP001685,0.40860215053763443,0.2413793103448276,0.2413793103448276,0.2916666666666667,0.34982078853046594,29.645686057405673,21.00358927527143
CP001686,0.40860215053763443,0.2413793103448276,0.2413793103448276,0.2916666666666667,0.34982078853046594,71.62753355087784,91.9132132312207
CP001699,0.3796394485683987,0.2805755395683453,0.3058823529411765,0.22950819672131148,0.29671261930010606,45.227118022356336,47.48751280015063
CP001700,0.11056682995101469,0.3333333333333333,0.2,0.14754098360655737,0.1582925122463261,69.7670815078113,90.08950101810333
CP001706,0.2651006711409396,0.16666666666666666,0.09090909090909091,0.0,0.20939597315436242,58.416683456706785,62.88361486086754
CP001707,0.4180327868852459,0.3472222222222222,0.3023255813953488,0.18421052631578946,0.3289617486338798,43.6871005756164,41.506369295549725
CP001708,0.1774193548387097,0.30952380952380953,0.3333333333333333,0.25,0.2989247311827957,36.06876441464908,31.07904651251324
CP001712,0.15753424657534246,0.24242424242424243,0.11764705882352941,0.07142857142857142,0.22465753424657534,55.29329254078098,68.05023421839718
CP001713,0.2804878048780488,0.13333333333333333,0.16666666666666666,0.2857142857142857,0.33170731707317075,40.54987026800535,34.86316746624007
CP001721,0.3828996282527881,0.23809523809523808,0.29411764705882354,0.25,0.3308550185873606,45.686599019953945,41.291892809192
CP001722,0.22340425531914893,0.25,0.4117647058823529,0.0,0.324468085106383,46.82890532673874,45.2324263077635
CP001726,0.05821917808219178,0.2,0.2631578947368421,0.1111111111111111,0.16689497716894977,64.20459989097697,85.09596244650568
CP001734,0.18509615384615385,0.1,0.2,0.14285714285714285,0.2230769230769231,57.54005161463308,68.36478032949981
CP001736,0.15447154471544716,0.0,0.47058823529411764,0.14285714285714285,0.15447154471544716,70.5679064337855,91.3588572632568
CP001737,0.14516129032258066,0.0,0.0625,0.6666666666666666,0.13548387096774195,70.91646318382362,90.53150839697254
CP001738,0.08615384615384615,0.0,0.0,0.5,0.15015384615384617,71.6420205227295,91.97339791302234
CP001739,0.35872235872235875,0.31932773109243695,0.22580645161290322,0.5294117647058824,0.34054054054054056,33.4515920686913,27.24160062723166
CP001769,0.3286189683860233,0.2866666666666667,0.3142857142857143,0.3870967741935484,0.2925124792013311,50.19282050444146,55.96873572319882
CP001778,0.14165666266506602,0.11764705882352941,0.15789473684210525,0.23076923076923078,0.15606242496998798,68.13393500923839,88.09381245540217
CP001779,0.2892561983471074,0.22580645161290322,0.3333333333333333,0.5,0.343801652892562,26.314554865997263,12.32694760196901
CP001785,0.20476190476190476,0.0,0.0,0.14285714285714285,0.18571428571428572,59.448431527349946,72.37828352502143
CP001798,0.20683760683760682,0.3877551020408163,0.3333333333333333,0.18181818181818182,0.27487179487179486,51.58400922482495,53.485286955641755
CP001801,0.21019108280254778,0.15384615384615385,0.5,0.2222222222222222,0.23312101910828026,54.71364202678709,60.740488868978716
CP001804,0.1418994413407821,0.0,0.21052631578947367,0.06451612903225806,0.12223463687150837,69.4833879119411,88.43233058581215
CP001807,0.12972972972972974,0.2,0.07692307692307693,0.0,0.21945945945945947,64.53711118823745,80.28148464275614
CP001810,0.36220472440944884,0.3333333333333333,0.375,0.5,0.3401574803149606,40.212540550758916,37.81252784449697
CP001814,0.12276422764227642,0.09090909090909091,0.10256410256410256,0.375,0.13869918699186992,70.86660360569266,91.04996317509303
CP001818,0.1453287197231834,0.23076923076923078,0.3,0.25,0.22560553633217992,63.79256619243765,85.21930259367649
CP001819,0.09287925696594428,0.0,0.0,0.0,0.12260061919504645,71.88650620102021,93.07957665490976
CP001820,0.4789473684210526,0.3137254901960784,0.38095238095238093,0.3333333333333333,0.35578947368421054,38.629275160847634,30.48109380943077
CP001821,0.1377952755905512,1.0,0.2,0.25,0.12125984251968504,72.48758675378917,93.35958667505398
CP001823,0.12184873949579832,0.16666666666666666,0.3333333333333333,0.3,0.1434173669467787,68.10279190363633,86.84567382580762
CP001825,0.2768361581920904,0.3181818181818182,0.3,0.17073170731707318,0.30056497175141245,48.072840582412866,49.039950164651025
CP001834,0.3439153439153439,0.2727272727272727,0.34782608695652173,0.3888888888888889,0.3343915343915344,34.910266713469305,25.096711119872783
CP001843,0.1949685534591195,0.19117647058823528,0.30303030303030304,0.3939393939393939,0.2893081761006289,50.837527436243604,55.38517961905614
CP001848,0.40503995082974803,0.18,0.18556701030927836,0.15555555555555556,0.2220036877688998,57.464697308785595,65.2958557927804
CP001851,0.10196078431372549,0.058823529411764705,0.17647058823529413,0.14285714285714285,0.24705882352941178,57.15114056237365,65.42315991203353
CP001854,0.09248554913294797,0.0,0.0,0.0,0.11734104046242774,72.7334268541423,93.05789371916354
CP001867,0.14325068870523416,0.0,0.25,0.16666666666666666,0.12451790633608815,73.98410933815462,94.15596217773754
CP001874,0.05319148936170213,0.0,0.23076923076923078,0.0,0.12056737588652482,72.42917381865672,94.18718061027457
CP001875,0.3111888111888112,0.1,0.11764705882352941,0.0,0.23076923076923078,53.69076617993087,59.15311209933013
CP001896,0.1339712918660287,0.0,0.4166666666666667,0.0,0.20669856459330144,64.37262380054115,79.69600379969924
CP001928,0.2422360248447205,0.047619047619047616,0.5333333333333333,0.5,0.3416149068322981,43.780170409656044,42.1954023505676
CP001940,0.28679245283018867,0.18181818181818182,0.36363636363636365,0.5,0.18339622641509434,60.28630983067459,74.03243522590553
CP001958,0.10139860139860139,0.0,0.2,0.3333333333333333,0.16083916083916083,66.79128951233038,83.1051939555314
CP001962,0.07216494845360824,0.2222222222222222,0.09090909090909091,0.0,0.18900343642611683,64.8850372187184,81.96628292578141
CP001965,0.1718213058419244,0.2727272727272727,0.2,0.14285714285714285,0.22405498281786942,57.54174246318486,70.31419961261645
CP001966,0.1718213058419244,0.2727272727272727,0.2,0.14285714285714285,0.22405498281786942,68.41297028848486,85.67817414630017
CP001968,0.29044117647058826,0.36363636363636365,0.19047619047619047,0.3333333333333333,0.3125,42.536630875053575,41.56504034691842
CP001992,0.2191358024691358,0.2,0.25,0.2,0.26049382716049385,55.41328127911744,60.74478048316092
CP001997,0.2297872340425532,0.16129032258064516,0.35714285714285715,0.3333333333333333,0.3021276595744681,45.30685774758254,42.19687256774173
CP001998,0.2842377260981912,0.25,0.2857142857142857,0.17857142857142858,0.2483204134366925,53.60177947414012,60.33642787963222
CP001999,0.41139240506329117,0.3333333333333333,0.4166666666666667,0.21428571428571427,0.40632911392405063,28.360850626598605,15.387206237033068
CP002006,0.32038834951456313,0.29545454545454547,0.45454545454545453,0.3333333333333333,0.2902912621359223,47.685532961335895,55.794058886111884
CP002017,0.15853658536585366,0.125,0.2631578947368421,0.5,0.18414634146341463,59.114130784816446,69.22860875734256
CP002018,0.14772727272727273,0.5,0.21428571428571427,0.0,0.22386363636363638,61.69031954887218,72.45978262053252
CP002026,0.09090909090909091,0.14285714285714285,0.125,0.1,0.17339246119733925,67.88473004222645,88.27897265025898
CP002028,0.2741514360313316,0.2727272727272727,0.24,0.19444444444444445,0.2924281984334204,45.8824557802963,47.40308034283177
CP002038,0.22492401215805471,0.2222222222222222,0.2608695652173913,0.23529411764705882,0.24437689969604864,56.29633286083819,65.62455894555883
CP002039,0.12424242424242424,0.3333333333333333,0.3333333333333333,0.4,0.20787878787878789,63.40456378594629,81.03757687531623
CP002042,0.11631944444444445,0.18181818181818182,0.25,0.15384615384615385,0.215625,62.363628418098884,77.06390346716893
CP002045,0.16759776536312848,0.4444444444444444,0.25,0.1111111111111111,0.25921787709497207,53.133241430422814,55.033739805660026
CP002046,0.5023474178403756,0.24615384615384617,0.6666666666666666,0.15384615384615385,0.3511737089201878,33.90002986831527,23.466456748162543
CP002047,0.096137339055794,0.3,0.1951219512195122,0.13793103448275862,0.14111587982832619,70.75458902611386,89.61386741183121
CP002048,0.20987654320987653,0.10526315789473684,0.28205128205128205,0.16666666666666666,0.254320987654321,50.989395811950565,57.152346970982165
CP002049,0.05575326215895611,0.07142857142857142,0.0,0.058823529411764705,0.16322657176749703,68.13901247639092,86.71738037908737
CP002056,0.3983957219251337,0.24175824175824176,0.3,0.2647058823529412,0.3443850267379679,42.63513069668623,37.17490546805735
CP002084,0.25153374233128833,0.35714285714285715,0.2,0.0,0.27116564417177913,55.04438159275664,64.9143046600976
CP002085,0.08470588235294117,0.0,0.3125,0.0,0.1491764705882353,65.7034940481124,85.33284497865574
CP002102,0.10232558139534884,0.3333333333333333,0.15384615384615385,0.5,0.1641860465116279,68.42270096651546,87.4378435672643
CP002105,0.3037383177570093,0.39655172413793105,0.4117647058823529,0.2631578947368421,0.3532710280373832,36.63129515920823,27.792427182256002
CP002106,0.08602150537634409,0.3333333333333333,0.125,0.2,0.15913978494623657,64.69752852971105,83.97991500727677
CP002116,0.2615062761506276,0.3191489361702128,0.3333333333333333,0.21739130434782608,0.2891213389121339,48.96514158879408,50.17874320552298
CP002131,0.19760479041916168,0.3333333333333333,0.11764705882352941,0.14285714285714285,0.2934131736526946,46.820114603503896,51.908446748191295
CP002156,0.09385113268608414,0.2857142857142857,0.1,0.3333333333333333,0.21423948220064726,60.65609859703726,70.43873435702011
CP002157,0.371824480369515,0.28735632183908044,0.2682926829268293,0.36666666666666664,0.36027713625866054,36.977445412770045,32.209989610809885
CP002158,0.3096774193548387,0.2765957446808511,0.07407407407407407,0.21212121212121213,0.2817204301075269,48.0491303157634,56.060084648837645
CP002159,0.2563176895306859,0.20689655172413793,0.4444444444444444,0.5,0.2909747292418773,52.754823680596594,57.67405650260274
CP002162,0.11202185792349727,0.4,0.07692307692307693,0.0,0.1366120218579235,72.82213415331078,92.92320183484325
CP002171,0.30522088353413657,0.28,0.3,0.3333333333333333,0.3598393574297189,34.112512528035516,27.53386588731037
CP002198,0.3595505617977528,0.2803030303030303,0.40350877192982454,0.3382352941176471,0.30012484394506866,40.22255163651048,33.81060954169641
CP002209,0.24242424242424243,0.14285714285714285,0.26666666666666666,0.14285714285714285,0.21696969696969698,60.21947303196726,74.59866125458424
CP002224,0.10638297872340426,0.42857142857142855,0.18181818181818182,0.0,0.22234042553191488,61.72374467055032,72.70388841676859
CP002271,0.13953488372093023,0.14285714285714285,0.08108108108108109,0.058823529411764705,0.17209302325581396,67.45864534737987,84.79390248820647
CP002273,0.17675544794188863,0.1016949152542373,0.2777777777777778,0.19047619047619047,0.25569007263922516,47.49750214689114,52.27503323979917
CP002280,0.22955523672883787,0.13636363636363635,0.22580645161290322,0.12244897959183673,0.25911047345767574,53.687692660687745,57.15919320444134
CP002281,0.36363636363636365,0.19117647058823528,0.45454545454545453,0.13636363636363635,0.3367965367965368,34.534494620965724,27.628289964493646
CP002287,0.09020618556701031,0.3125,0.23809523809523808,0.23809523809523808,0.1556701030927835,65.9875561360569,84.34228057699373
CP002292,0.1696165191740413,0.125,0.21739130434782608,0.15384615384615385,0.18672566371681415,62.24843185985493,76.3670502292069
CP002304,0.32367149758454106,0.3559322033898305,0.3,0.2857142857142857,0.3565217391304348,33.16135481113169,22.76332038951294
CP002305,0.2463768115942029,0.4,0.36363636363636365,0.25,0.3294685990338164,40.41362648482518,37.992539885975695
CP002339,0.3452229299363057,0.20161290322580644,0.17391304347826086,0.3333333333333333,0.30828025477707005,43.506790224265245,40.02699928744964
CP002343,0.3452229299363057,0.20161290322580644,0.17391304347826086,0.3333333333333333,0.30828025477707005,70.70365089596365,90.52364365277442
CP002344,0.07547169811320754,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.10518867924528302,72.48208595927298,90.15164594001295
CP002345,0.33507853403141363,0.359375,0.375,0.37037037037037035,0.31518324607329845,38.85666655089779,36.90686604784456
CP002347,0.2597402597402597,0.35294117647058826,0.29411764705882354,0.09090909090909091,0.36103896103896105,35.753011699226306,31.623728921601412
CP002349,0.3182897862232779,0.24731182795698925,0.19444444444444445,0.2916666666666667,0.34441805225653205,35.51221813052385,30.05027712289496
CP002353,0.11299435028248588,0.3333333333333333,0.07692307692307693,0.2,0.18983050847457628,62.444079661404686,73.5681544322742
CP002355,0.2727272727272727,0.22727272727272727,0.1111111111111111,0.25,0.36666666666666664,44.994259801835,46.09885495021901
CP002360,0.24025974025974026,0.2549019607843137,0.2777777777777778,0.15,0.30194805194805197,43.45191857580361,43.37644513416864
CP002361,0.11552346570397112,0.14285714285714285,0.0,0.0,0.14657039711191336,70.02482703542627,92.225683629916
CP002364,0.09230769230769231,0.2,0.21428571428571427,0.5,0.21307692307692308,58.92757515896828,71.9643941822454
CP002382,0.12962962962962962,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.25308641975308643,54.71298554422008,63.353420928571396
CP002390,0.29545454545454547,0.2786885245901639,0.5116279069767442,0.20833333333333334,0.33506493506493507,35.445507329835344,31.35175195404921
CP002395,0.14982578397212543,0.05555555555555555,0.09090909090909091,0.125,0.245993031358885,59.180881385322195,71.02120927328849
CP002400,0.13440860215053763,0.3,0.18181818181818182,0.0,0.23010752688172043,55.5585100725393,67.47799906657528
CP002417,0.09913793103448276,0.0,0.11764705882352941,0.0,0.19137931034482758,66.47972170008927,85.93058828009994
CP002422,0.29310344827586204,0.45454545454545453,0.14814814814814814,0.2857142857142857,0.27816091954022987,51.498769329353344,60.30832086948006
CP002432,0.17316017316017315,0.3333333333333333,0.0,0.42857142857142855,0.21818181818181817,56.10872507194258,66.87424598584889
CP002444,0.37362637362637363,0.16666666666666666,0.3333333333333333,0.0,0.2989010989010989,52.11486869899255,62.2729356661938
CP002452,0.21951219512195122,0.4,0.375,0.36363636363636365,0.28780487804878047,53.911915803900946,68.33222814869386
CP002453,0.37341772151898733,0.32575757575757575,0.35714285714285715,0.38181818181818183,0.3649789029535865,33.76617850633946,24.839353603043133
CP002455,0.26282051282051283,0.2857142857142857,0.6,0.09090909090909091,0.3423076923076923,35.921712449965995,30.660974563700265
CP002479,0.14603174603174604,0.09375,0.17857142857142858,0.16666666666666666,0.18624338624338624,61.17795371438165,80.3803493560879
CP002512,0.3217993079584775,0.1346153846153846,0.2558139534883721,0.3235294117647059,0.2837370242214533,41.88288753247277,41.028908230133354
CP002514,0.18674698795180722,0.0,0.2727272727272727,0.3,0.21084337349397592,61.37353066787112,71.2925836697303
CP002521,0.09885931558935361,0.6666666666666666,0.0,0.0,0.1467680608365019,68.82101430637869,88.12235027596982
CP002528,0.3858447488584475,0.3020833333333333,0.5238095238095238,0.4074074074074074,0.3561643835616438,37.28913304540747,29.071976736729933
CP002542,0.3442622950819672,0.3424657534246575,0.35,0.22580645161290322,0.3377049180327869,36.494677869818496,30.773281060935545
CP002543,0.4,0.25,0.2222222222222222,0.2222222222222222,0.3552941176470588,34.94858518464715,25.794333719559578
CP002544,0.2716049382716049,0.13043478260869565,0.26666666666666666,0.29411764705882354,0.31851851851851853,43.35854115212846,45.50594221801111
CP002546,0.20018709073900842,0.1935483870967742,0.2698412698412698,0.17142857142857143,0.2295603367633302,56.448637682336866,65.06472505094511
CP002547,0.24216524216524216,0.22580645161290322,0.2857142857142857,0.125,0.2660968660968661,46.350190020427156,48.834887434354
CP002548,0.3584905660377358,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3660377358490566,27.19146803587076,21.19632291729623
CP002568,0.08314087759815242,0.25,0.08333333333333333,0.0,0.1491916859122402,67.21816850258045,86.10177881547655
CP002584,0.37133182844243795,0.24161073825503357,0.3372093023255814,0.35294117647058826,0.31173814898419866,41.10174901777252,39.68411988829821
CP002593,0.1388888888888889,0.0,0.1111111111111111,0.1111111111111111,0.13737373737373737,73.30953216701418,93.37673601152711
CP002606,0.25675675675675674,0.42857142857142855,0.0,0.3333333333333333,0.34054054054054056,37.47425387888553,34.82711355754928
CP002623,0.125,0.16666666666666666,0.26,0.2222222222222222,0.2280612244897959,57.20617746871345,63.89680935066454
CP002628,0.08426966292134831,0.25,0.29411764705882354,0.0,0.19719101123595506,60.393461963311104,73.65026650100693
CP002629,0.19607843137254902,0.2894736842105263,0.2571428571428571,0.2777777777777778,0.2553921568627451,52.89111833046157,61.21289535608213
CP002630,0.061946902654867256,0.0,0.125,0.0,0.168141592920354,68.07581813061798,87.23943006005747
CP002638,0.12903225806451613,0.14285714285714285,0.2413793103448276,0.2,0.14274193548387096,70.8545250986818,89.50584950342642
CP002657,0.10835913312693499,0.14285714285714285,0.375,0.2222222222222222,0.19442724458204336,67.98318727162113,88.50981913403375
CP002663,0.20726495726495728,0.30303030303030304,0.25,0.24,0.23974358974358975,56.920129621833325,64.30819043092237
CP002666,0.20726495726495728,0.30303030303030304,0.25,0.24,0.23974358974358975,74.72433071501032,95.80570365173895
CP002667,0.4084507042253521,0.358974358974359,0.23809523809523808,0.29411764705882354,0.37370892018779345,39.876866858802494,34.517492353149684
CP002683,0.2865853658536585,0.25,0.14285714285714285,0.4,0.31585365853658537,42.425450774774525,37.19907099293046
CP002690,0.3422818791946309,0.2727272727272727,0.36363636363636365,0.3333333333333333,0.40939597315436244,33.86623061671051,27.104277667312875
CP002691,0.23634735899731424,0.2358490566037736,0.2,0.3382352941176471,0.30402864816472697,47.1331222886286,52.842800375082554
CP002701,0.6341463414634146,0.16666666666666666,0.5,0.16666666666666666,0.4634146341463415,25.439887368942856,12.037159717083258
CP002725,0.4897959183673469,0.32142857142857145,0.4583333333333333,0.41304347826086957,0.35836734693877553,41.22960708801931,34.43784294716497
CP002738,0.2634989200863931,0.15384615384615385,0.2727272727272727,0.2222222222222222,0.2652267818574514,51.31004907079445,57.15543575299591
CP002786,0.1983739837398374,0.2,0.21621621621621623,0.16129032258064516,0.19154471544715448,62.2442474469851,71.24509272505556
CP002810,0.1983739837398374,0.2,0.21621621621621623,0.16129032258064516,0.19154471544715448,73.8877299908699,96.07381311278519
CP002825,0.4716981132075472,0.23636363636363636,0.5,0.3684210526315789,0.3594339622641509,30.823216535079524,18.766457653661888
CP002831,0.2039289055191768,0.16923076923076924,0.21951219512195122,0.19148936170212766,0.26248830682881197,46.35995689072886,49.05056982794175
CP002835,0.22258064516129034,0.20689655172413793,0.34210526315789475,0.09090909090909091,0.2864516129032258,43.95143870016896,44.07903811635578
CP002858,0.4657534246575342,0.2,0.1875,0.6666666666666666,0.3136986301369863,38.29426222695412,36.61845565568697
CP002859,0.2762364294330519,0.28125,0.15492957746478872,0.38461538461538464,0.28685162846803375,46.589687914225244,51.97370225285752
CP002874,0.4088050314465409,0.49019607843137253,0.6363636363636364,0.4,0.4377358490566038,27.218659714329636,16.388133435679702
CP002876,0.2803347280334728,0.37681159420289856,0.3939393939393939,0.32142857142857145,0.29414225941422595,45.44306721600743,43.906493157602
CP002899,0.3826086956521739,0.2926829268292683,0.6,0.25,0.3773913043478261,35.48314982727325,26.591811412139435
CP002901,0.1794871794871795,0.15789473684210525,0.3103448275862069,0.26666666666666666,0.21818181818181817,56.762097157979575,62.72375357586467
CP002902,0.16591928251121077,0.0,0.08333333333333333,1.0,0.21434977578475337,61.52319042473099,73.99188742560379
CP002930,0.379746835443038,0.09615384615384616,0.16279069767441862,0.23076923076923078,0.2560578661844485,49.85902300409618,55.46027243078887
CP002955,0.304270462633452,0.27927927927927926,0.42,0.10526315789473684,0.3384341637010676,38.14606753312385,35.33288954623839
CP002959,0.21153846153846154,0.2857142857142857,0.3448275862068966,0.3076923076923077,0.2465811965811966,53.63478455251636,60.161517541701706
CP002961,0.4348894348894349,0.26666666666666666,0.2916666666666667,0.24324324324324326,0.36855036855036855,35.69799077062489,28.614937787665134
CP002976,0.09119496855345911,0.125,0.22727272727272727,0.0,0.1918238993710692,59.84126456664358,69.7509134952575
CP002985,0.23938223938223938,0.375,0.1,0.3076923076923077,0.2640926640926641,56.59431242268247,61.571186231401015
CP002987,0.26851851851851855,0.2777777777777778,0.41025641025641024,0.3,0.3,39.33813903708412,36.8804643334645
CP002991,0.31,0.15151515151515152,0.14285714285714285,0.4117647058823529,0.331,34.341571587788536,26.148057608477504
CP002999,0.3108108108108108,0.17777777777777778,0.21875,0.2,0.3389189189189189,41.357976817746724,43.134497623905794
CP003051,0.12040816326530612,0.5,0.21428571428571427,0.07692307692307693,0.19591836734693877,65.64171047051795,81.89928994485561
CP003058,0.14450867052023122,0.1111111111111111,0.25,0.05263157894736842,0.2300578034682081,50.020600820415105,54.62587252011619
CP003075,0.10403726708074534,0.17647058823529413,0.24242424242424243,0.16666666666666666,0.20900621118012422,61.36948117247937,74.20036063892825
CP003096,0.26976744186046514,0.2692307692307692,0.1875,0.25,0.293953488372093,47.05763974928015,50.88311071785386
CP003108,0.27586206896551724,0.2413793103448276,0.29545454545454547,0.3148148148148148,0.28993103448275864,42.85489148111718,40.34934465069333
CP003119,0.19298245614035087,0.0,0.06666666666666667,0.2727272727272727,0.1699248120300752,67.01881281631378,83.33684294829469
CP003130,0.21106259097525473,0.21818181818181817,0.2125,0.2345679012345679,0.26564774381368267,57.90987429894653,69.29417246418967
CP003147,0.19055374592833876,0.2222222222222222,0.16393442622950818,0.3548387096774194,0.26840390879478826,52.372878570111055,56.93904760541019
CP003153,0.119533527696793,0.0,0.2,0.0,0.15685131195335278,65.36764049193849,84.52197831441879
CP003154,0.16017316017316016,0.07692307692307693,0.2571428571428571,0.07142857142857142,0.21948051948051947,62.60696729227073,75.52943991028167
CP003155,0.24299065420560748,0.27906976744186046,0.3225806451612903,0.2631578947368421,0.3014018691588785,46.19729629700798,49.70827914159189
CP003156,0.31654676258992803,0.27058823529411763,0.2222222222222222,0.27941176470588236,0.3510791366906475,40.233501672601165,36.82732904806694
CP003171,0.17142857142857143,0.08333333333333333,0.21428571428571427,0.16666666666666666,0.23857142857142857,61.101960229754305,76.7184051186824
CP003178,0.3751065643648764,0.29081632653061223,0.2356687898089172,0.3424657534246575,0.2758738277919864,44.86974527778479,48.26457814326428
CP003183,0.1111111111111111,0.5,0.75,1.0,0.2202020202020202,59.03407490127308,64.34338868585253
CP003191,0.2681818181818182,0.3125,0.09090909090909091,0.3,0.2918181818181818,46.975954633666916,50.9564003884476
CP003198,0.2222222222222222,0.16216216216216217,0.17647058823529413,0.0,0.28444444444444444,47.968065904567965,52.55547500618312
CP003203,0.17203107658157601,0.13043478260869565,0.18604651162790697,0.2222222222222222,0.18690344062153164,62.31679754755363,74.7750781430733
CP003236,0.17203107658157601,0.13043478260869565,0.18604651162790697,0.2222222222222222,0.18690344062153164,68.14500450568593,84.4415716151609
CP003255,0.140625,0.125,0.2857142857142857,0.5,0.1796875,60.569620689515816,78.05709970281215
CP003257,0.4583333333333333,0.29411764705882354,0.0,0.0,0.3541666666666667,29.155505920703845,18.08167484599285
CP003260,0.41836734693877553,0.05555555555555555,0.25,0.25,0.33877551020408164,38.87534094879894,36.052613713285616
CP003264,0.4306569343065693,0.21428571428571427,0.3333333333333333,0.45454545454545453,0.34890510948905107,37.3414012746208,27.188392323273806
CP003273,0.290519877675841,0.33663366336633666,0.3333333333333333,0.21951219512195122,0.2944954128440367,45.490965042120024,47.308069100825875
CP003280,0.375,0.2916666666666667,0.21428571428571427,0.48148148148148145,0.35235849056603774,36.191254451211144,30.75728572378676
CP003281,0.33875338753387535,0.3157894736842105,0.2708333333333333,0.3333333333333333,0.3533875338753388,36.813130645201646,32.51640061801929
CP003283,0.32160804020100503,0.33962264150943394,0.1,0.4166666666666667,0.39396984924623113,37.217626892577655,35.26099033834436
CP003313,0.37438423645320196,0.2,0.21052631578947367,0.2,0.32413793103448274,40.22145367323032,33.91593885172638
CP003315,0.43333333333333335,0.3333333333333333,0.0,1.0,0.36,25.223651385964548,14.74953878545134
CP003345,0.29015544041450775,0.34177215189873417,0.358974358974359,0.2857142857142857,0.39896373056994816,30.671775485192416,19.626436478305532
CP003346,0.28032786885245903,0.29545454545454547,0.3620689655172414,0.2765957446808511,0.3052459016393443,44.75369291231874,49.09175079701411
CP003349,0.38354037267080743,0.3262411347517731,0.3103448275862069,0.3968253968253968,0.3406832298136646,37.308540121247916,31.80086765244495
CP003350,0.38354037267080743,0.3262411347517731,0.3103448275862069,0.3968253968253968,0.3406832298136646,63.39579925726899,76.58244385578608
CP003359,0.3250883392226148,0.3246753246753247,0.34782608695652173,0.4,0.32226148409893995,32.455841359174556,19.639023222832357
CP003360,0.2310838445807771,0.2641509433962264,0.22093023255813954,0.28205128205128205,0.26298568507157466,50.07753722094292,53.97771887036462
CP003364,0.15742128935532235,0.35714285714285715,0.21951219512195122,0.1111111111111111,0.2143928035982009,62.26605778492005,76.39141400760869
CP003379,0.2532588454376164,0.16666666666666666,0.21428571428571427,0.3333333333333333,0.21713221601489757,60.28124711880085,73.29705063907933
CP003382,0.11428571428571428,0.0,0.16666666666666666,0.2,0.19333333333333333,63.9743688494036,77.97172687636252
CP003389,0.20536462699077954,0.0,0.06521739130434782,0.21428571428571427,0.15222129086336966,69.89692795650744,91.25518636410123
CP003390,0.2971887550200803,0.18181818181818182,0.23076923076923078,0.2,0.3381526104417671,44.7485983480126,41.461263474348534
CP003403,0.352112676056338,0.12121212121212122,0.3939393939393939,0.0,0.2802816901408451,52.18893013202079,57.35521770207578
CP003415,0.2905811623246493,0.22,0.21739130434782608,0.15151515151515152,0.2745490981963928,50.36738942737129,52.601062789440704
CP003418,0.42616033755274263,0.4166666666666667,0.34615384615384615,0.4375,0.35780590717299576,33.93312429608442,25.96296654488778
CP003422,0.13288288288288289,0.19642857142857142,0.16279069767441862,0.08571428571428572,0.18543543543543545,58.26471788824384,73.0149247366025
CP003466,0.17954545454545454,0.11764705882352941,0.18421052631578946,0.2857142857142857,0.20363636363636364,61.631565779389454,75.06477644447301
CP003470,0.0913978494623656,0.0,0.4,0.14285714285714285,0.16451612903225807,67.45425974265706,86.3215818477593
CP003488,0.4337078651685393,0.375,0.3684210526315789,0.17391304347826086,0.3258426966292135,41.26553885876065,36.21613814687945
CP003493,0.15270935960591134,0.0,0.125,0.25,0.1477832512315271,68.77366205619542,88.51909770935826
CP003495,0.15270935960591134,0.0,0.125,0.25,0.1477832512315271,68.70717851197536,84.48485862174228
CP003532,0.27134146341463417,0.3888888888888889,0.2962962962962963,0.2608695652173913,0.2890243902439024,45.45110682465943,48.70776957271423
CP003546,0.22560975609756098,0.32,0.5,0.2222222222222222,0.30609756097560975,43.290203096300914,44.793087709472836
CP003549,0.33570919458303633,0.37735849056603776,0.3,0.33557046979865773,0.3111903064861012,37.53580373912035,29.562049153826123
CP003557,0.32894736842105265,0.3793103448275862,0.125,0.14285714285714285,0.3447368421052632,41.328118230015995,43.84270421583452
CP003558,0.20980091883614088,0.22413793103448276,0.31666666666666665,0.23809523809523808,0.292802450229709,48.51682698289227,48.47886608973726
CP003563,0.1489841986455982,0.1111111111111111,0.26666666666666666,0.17647058823529413,0.1887133182844244,62.091754151458375,75.88194164243626
CP003587,0.15905743740795286,0.2631578947368421,0.13793103448275862,0.12121212121212122,0.2182621502209131,60.53681527923669,71.53652756508654
CP003590,0.297085201793722,0.2222222222222222,0.22,0.34065934065934067,0.2845291479820628,45.19333675167948,43.03819184613699
CP003591,0.11424541607898449,0.13636363636363635,0.21794871794871795,0.11842105263157894,0.21988716502115657,58.463087074841845,69.82877648505972
CP003592,0.28716216216216217,0.3170731707317073,0.4489795918367347,0.30409356725146197,0.3347972972972973,46.314761799639506,49.010557632252976
CP003597,0.3080920564216778,0.1956521739130435,0.13675213675213677,0.2,0.2555308092056422,44.440269723892115,39.871560948498235
CP003600,0.2639949109414758,0.3764705882352941,0.24074074074074073,0.20606060606060606,0.2865139949109415,45.727220864738676,43.78689290128597
CP003607,0.21811460258780038,0.21348314606741572,0.20253164556962025,0.22388059701492538,0.25175600739371534,47.60109412346252,47.709045324249146
CP003620,0.30424799081515497,0.38461538461538464,0.2911392405063291,0.40229885057471265,0.322158438576349,40.162060248094555,32.208763169887916
