Accession,TAA_fifthA,TAA_fifthT,TAA_fifthG,TAA_fifthC,TGA_fifthA,TGA_fifthT,TGA_fifthG,TGA_fifthC,TAG_fifthA,TAG_fifthT,TAG_fifthG,TAG_fifthC,GC,GC
CP000319,0.22580645161290322,0.21505376344086022,0.22580645161290322,0.3333333333333333,0.08357348703170028,0.2017291066282421,0.2334293948126801,0.4812680115273775,0.16304347826086957,0.1956521739130435,0.25,0.391304347826087,61.713781836805225,75.70930010645063
CP000352,0.06930693069306931,0.36633663366336633,0.16831683168316833,0.39603960396039606,0.08900523560209424,0.25392670157068065,0.20680628272251309,0.450261780104712,0.09090909090909091,0.12727272727272726,0.23636363636363636,0.5454545454545454,63.820295314082756,79.09870616890429
CP000360,0.08620689655172414,0.40804597701149425,0.09770114942528736,0.40804597701149425,0.07534246575342465,0.3561643835616438,0.2328767123287671,0.3356164383561644,0.09665427509293681,0.5130111524163569,0.137546468401487,0.2527881040892193,58.38384331781577,71.79140257261432
CP000377,0.1375,0.175,0.125,0.5625,0.08630952380952381,0.12202380952380952,0.15178571428571427,0.6398809523809523,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.5185185185185185,60.412916463861535,71.26991283602997
CP000383,0.33070866141732286,0.4,0.08976377952755905,0.1795275590551181,0.3090909090909091,0.40606060606060607,0.13333333333333333,0.15151515151515152,0.3670886075949367,0.4240506329113924,0.06962025316455696,0.13924050632911392,38.84645420098899,35.52122903381832
CP000386,0.25,0.2,0.1,0.45,0.21666666666666667,0.05,0.2833333333333333,0.45,0.1,0.2,0.45,0.25,70.47658403570273,91.23163201373471
CP000387,0.28185328185328185,0.30115830115830117,0.14285714285714285,0.27413127413127414,0.42391304347826086,0.33695652173913043,0.1956521739130435,0.043478260869565216,0.29310344827586204,0.3620689655172414,0.15517241379310345,0.1896551724137931,43.4002181344688,42.92532747553288
CP000388,0.24420677361853832,0.3333333333333333,0.14795008912655971,0.27450980392156865,0.3023255813953488,0.29457364341085274,0.2248062015503876,0.17829457364341086,0.285140562248996,0.30120481927710846,0.20481927710843373,0.20883534136546184,44.61609348747495,43.713301961934846
CP000390,0.1794871794871795,0.24358974358974358,0.16666666666666666,0.41025641025641024,0.11481481481481481,0.17407407407407408,0.24814814814814815,0.46296296296296297,0.07246376811594203,0.37681159420289856,0.2463768115942029,0.30434782608695654,61.06678699297397,72.55384668026387
CP000393,0.3333333333333333,0.45387453874538747,0.1033210332103321,0.10947109471094711,0.36123348017621143,0.4185022026431718,0.1013215859030837,0.11894273127753303,0.3140495867768595,0.45179063360881544,0.10743801652892562,0.12672176308539945,34.143356453871355,25.13635559598903
CP000411,0.1939655172413793,0.5732758620689655,0.08189655172413793,0.15086206896551724,0.28440366972477066,0.5504587155963303,0.045871559633027525,0.11926605504587157,0.18032786885245902,0.5573770491803278,0.14754098360655737,0.11475409836065574,37.88888283571569,33.76575792724595
CP000414,0.3447098976109215,0.4061433447098976,0.10921501706484642,0.13993174061433447,0.3717948717948718,0.358974358974359,0.23076923076923078,0.038461538461538464,0.35185185185185186,0.3148148148148148,0.2037037037037037,0.12962962962962962,37.71033695121066,30.33467860372307
CP000422,0.3054545454545455,0.4909090909090909,0.05090909090909091,0.15272727272727274,0.37037037037037035,0.4444444444444444,0.14814814814814814,0.037037037037037035,0.42424242424242425,0.4393939393939394,0.09090909090909091,0.045454545454545456,37.357828886583455,29.55305813629921
CP000448,0.44680851063829785,0.2425531914893617,0.1574468085106383,0.15319148936170213,0.30851063829787234,0.32978723404255317,0.23404255319148937,0.1276595744680851,0.25862068965517243,0.4224137931034483,0.21551724137931033,0.10344827586206896,44.86592341448712,46.00755658267348
CP000449,0.12244897959183673,0.2653061224489796,0.061224489795918366,0.5510204081632653,0.07114624505928854,0.18972332015810275,0.16205533596837945,0.5770750988142292,0.04285714285714286,0.08571428571428572,0.17142857142857143,0.7,62.72763433646602,75.510574803482
CP000453,0.1,0.13333333333333333,0.4,0.36666666666666664,0.08284023668639054,0.16568047337278108,0.23668639053254437,0.514792899408284,0.17142857142857143,0.17142857142857143,0.2571428571428571,0.4,67.53125206047478,85.30676977140472
CP000471,0.2277992277992278,0.16988416988416988,0.27413127413127414,0.3281853281853282,0.15789473684210525,0.24401913875598086,0.3157894736842105,0.2822966507177033,0.14285714285714285,0.3619047619047619,0.2,0.29523809523809524,54.16747800281423,59.88428780616274
CP000473,0.1736842105263158,0.28421052631578947,0.1631578947368421,0.37894736842105264,0.14624505928853754,0.3359683794466403,0.2608695652173913,0.25691699604743085,0.18907563025210083,0.28991596638655465,0.22268907563025211,0.29831932773109243,61.90245684170811,75.52030470556426
CP000478,0.18333333333333332,0.18333333333333332,0.2833333333333333,0.35,0.1614457831325301,0.21927710843373494,0.26987951807228916,0.3493975903614458,0.09,0.18,0.26,0.47,59.94872802991272,74.24832713519152
CP000481,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.6190476190476191,0.07317073170731707,0.15447154471544716,0.2032520325203252,0.5691056910569106,0.16666666666666666,0.13333333333333333,0.2,0.5,66.907355721617,78.94598173111915
CP000482,0.17894736842105263,0.16842105263157894,0.22105263157894736,0.43157894736842106,0.16996047430830039,0.2608695652173913,0.24110671936758893,0.32806324110671936,0.20689655172413793,0.22988505747126436,0.1724137931034483,0.39080459770114945,59.024176646706586,73.98205392137992
CP000492,0.18243243243243243,0.25675675675675674,0.17567567567567569,0.38513513513513514,0.22466960352422907,0.2907488986784141,0.21585903083700442,0.2687224669603524,0.1780821917808219,0.3698630136986301,0.273972602739726,0.1780821917808219,48.35144813079669,50.67711844794025
CP000509,0.0,0.0,0.25,0.75,0.038461538461538464,0.04326923076923077,0.21634615384615385,0.7019230769230769,0.08928571428571429,0.07142857142857142,0.2857142857142857,0.5535714285714286,71.65195409187281,92.81406721874863
CP000510,0.32335329341317365,0.33682634730538924,0.12874251497005987,0.21107784431137724,0.25,0.4097222222222222,0.1111111111111111,0.22916666666666666,0.19393939393939394,0.3878787878787879,0.18181818181818182,0.23636363636363636,40.08627514969522,35.57629688729763
CP000513,0.16778523489932887,0.40939597315436244,0.1476510067114094,0.2751677852348993,0.24390243902439024,0.3902439024390244,0.21951219512195122,0.14634146341463414,0.07407407407407407,0.7037037037037037,0.07407407407407407,0.14814814814814814,44.39572461942635,40.5495198271762
CP000542,0.018867924528301886,0.22641509433962265,0.37735849056603776,0.37735849056603776,0.0371900826446281,0.19421487603305784,0.3739669421487603,0.39462809917355374,0.03333333333333333,0.12222222222222222,0.6666666666666666,0.17777777777777778,65.27908838713583,80.90000850352706
CP000544,0.11538461538461539,0.07692307692307693,0.3076923076923077,0.5,0.10714285714285714,0.13392857142857142,0.20535714285714285,0.5535714285714286,0.0625,0.15625,0.3125,0.46875,67.98172974539025,84.64422625602133
CP000554,0.1554054054054054,0.27702702702702703,0.1891891891891892,0.3783783783783784,0.09701492537313433,0.34328358208955223,0.21641791044776118,0.34328358208955223,0.1917808219178082,0.3972602739726027,0.1780821917808219,0.2328767123287671,50.00758571202252,48.793791829298776
CP000555,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.5909090909090909,0.040983606557377046,0.07377049180327869,0.3073770491803279,0.5778688524590164,0.0,0.18518518518518517,0.37037037037037035,0.4444444444444444,69.19775134482882,88.63460991790933
CP000613,0.2,0.2,0.26666666666666666,0.3333333333333333,0.040345821325648415,0.037463976945244955,0.14985590778097982,0.7723342939481268,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.6521739130434783,70.46127199295242,89.54181281369318
CP000628,0.09740259740259741,0.3181818181818182,0.09090909090909091,0.4935064935064935,0.16621983914209115,0.1769436997319035,0.16353887399463807,0.4932975871313673,0.08955223880597014,0.26865671641791045,0.14925373134328357,0.4925373134328358,60.33744223033959,74.44371632426507
CP000655,0.21266968325791855,0.4434389140271493,0.11764705882352941,0.22624434389140272,0.20512820512820512,0.358974358974359,0.1794871794871795,0.2564102564102564,0.3541666666666667,0.14583333333333334,0.1875,0.3125,44.83410434871196,40.6625825389489
CP000679,0.3806818181818182,0.3465909090909091,0.14204545454545456,0.13068181818181818,0.4864864864864865,0.33783783783783783,0.17567567567567569,0.0,0.21311475409836064,0.5245901639344263,0.13114754098360656,0.13114754098360656,35.25407580106219,30.74653621379769
CP000685,0.25463917525773194,0.545360824742268,0.06907216494845361,0.1309278350515464,0.2767857142857143,0.5714285714285714,0.09821428571428571,0.05357142857142857,0.23404255319148937,0.5872340425531914,0.05531914893617021,0.12340425531914893,34.11285327951776,27.034000666860624
CP000686,0.13821138211382114,0.17886178861788618,0.34959349593495936,0.3333333333333333,0.17696629213483145,0.13202247191011235,0.3398876404494382,0.351123595505618,0.1559633027522936,0.24770642201834864,0.3302752293577982,0.26605504587155965,60.38734500391099,69.01942839263505
CP000724,0.379746835443038,0.29294755877034356,0.15370705244122965,0.1735985533453888,0.35833333333333334,0.3,0.26666666666666666,0.075,0.30392156862745096,0.3202614379084967,0.23202614379084968,0.1437908496732026,36.82202449465125,30.896708831942302
CP000733,0.21379310344827587,0.38620689655172413,0.1724137931034483,0.22758620689655173,0.2711864406779661,0.3559322033898305,0.2033898305084746,0.1694915254237288,0.23214285714285715,0.30357142857142855,0.14285714285714285,0.32142857142857145,42.43578946783289,40.41325594154757
CP000747,0.05,0.1,0.45,0.4,0.03571428571428571,0.14285714285714285,0.18571428571428572,0.6357142857142857,0.021739130434782608,0.2826086956521739,0.10869565217391304,0.5869565217391305,71.34637304176034,93.5555385658818
CP000749,0.2779605263157895,0.3815789473684211,0.12335526315789473,0.21710526315789475,0.26373626373626374,0.3956043956043956,0.16483516483516483,0.17582417582417584,0.2009132420091324,0.4794520547945205,0.1552511415525114,0.1643835616438356,42.59406816481398,38.17101726266472
CP000750,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.04580152671755725,0.13740458015267176,0.816793893129771,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,74.43503011751491,94.07252668025595
CP000758,0.22674418604651161,0.2558139534883721,0.12790697674418605,0.38953488372093026,0.15593220338983052,0.31186440677966104,0.17288135593220338,0.3593220338983051,0.1276595744680851,0.3829787234042553,0.1276595744680851,0.3617021276595745,56.050901587193835,64.0543638555241
CP000769,0.0,0.0,0.0,1.0,0.0091324200913242,0.0273972602739726,0.2876712328767123,0.6757990867579908,0.03225806451612903,0.14516129032258066,0.14516129032258066,0.6774193548387096,73.53140115839552,94.22784852281781
CP000774,0.1896551724137931,0.20689655172413793,0.10344827586206896,0.5,0.07929515418502203,0.2026431718061674,0.1894273127753304,0.5286343612334802,0.05405405405405406,0.2972972972972973,0.16216216216216217,0.4864864864864865,62.32809544427542,76.73750460300515
CP000781,0.1935483870967742,0.1935483870967742,0.22580645161290322,0.3870967741935484,0.0966183574879227,0.09420289855072464,0.23429951690821257,0.5748792270531401,0.058823529411764705,0.20588235294117646,0.35294117647058826,0.38235294117647056,67.46469253526226,86.0886474535049
CP000792,0.256198347107438,0.36363636363636365,0.15702479338842976,0.2231404958677686,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.30612244897959184,0.5102040816326531,0.061224489795918366,0.12244897959183673,39.428959063005145,38.71452976076315
CP000812,0.29411764705882354,0.38235294117647056,0.19117647058823528,0.1323529411764706,0.3,0.35,0.15,0.2,0.13636363636363635,0.6363636363636364,0.09090909090909091,0.13636363636363635,38.69703307479551,34.41281828389921
CP000820,0.14634146341463414,0.21951219512195122,0.21951219512195122,0.4146341463414634,0.04631578947368421,0.08421052631578947,0.17894736842105263,0.6905263157894737,0.14728682170542637,0.14728682170542637,0.29457364341085274,0.4108527131782946,71.15359736683484,87.63143146480357
CP000828,0.14671814671814673,0.3532818532818533,0.18532818532818532,0.31467181467181465,0.20149253731343283,0.30223880597014924,0.31716417910447764,0.1791044776119403,0.1639871382636656,0.3022508038585209,0.24115755627009647,0.29260450160771706,47.253850255638156,46.06813062425631
CP000830,0.07142857142857142,0.17857142857142858,0.21428571428571427,0.5357142857142857,0.08888888888888889,0.08444444444444445,0.10666666666666667,0.72,0.0,0.2,0.26666666666666666,0.5333333333333333,66.01545182795789,83.77073528789407
CP000849,0.3798076923076923,0.44711538461538464,0.08653846153846154,0.08653846153846154,0.30985915492957744,0.18309859154929578,0.4225352112676056,0.08450704225352113,0.4074074074074074,0.3333333333333333,0.18518518518518517,0.07407407407407407,31.628209656110613,21.417195212950954
CP000850,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.631578947368421,0.05341246290801187,0.10089020771513353,0.142433234421365,0.7032640949554896,0.05405405405405406,0.16216216216216217,0.22972972972972974,0.5540540540540541,69.51852813884236,85.4082585064443
CP000859,0.23376623376623376,0.2597402597402597,0.2012987012987013,0.3051948051948052,0.1625,0.3125,0.3,0.225,0.09473684210526316,0.37894736842105264,0.2,0.3263157894736842,56.168615578397166,68.50587537173752
CP000875,0.12030075187969924,0.41353383458646614,0.11654135338345864,0.34962406015037595,0.1557377049180328,0.27049180327868855,0.22131147540983606,0.3524590163934426,0.17647058823529413,0.5411764705882353,0.2,0.08235294117647059,50.715668122094606,51.040165935922595
CP000879,0.29518072289156627,0.4397590361445783,0.1144578313253012,0.15060240963855423,0.4153846153846154,0.3230769230769231,0.13846153846153847,0.12307692307692308,0.28846153846153844,0.5,0.057692307692307696,0.15384615384615385,34.12319063694373,28.420729345366375
CP000884,0.06818181818181818,0.3181818181818182,0.22727272727272727,0.38636363636363635,0.08167330677290836,0.16733067729083664,0.3107569721115538,0.4402390438247012,0.07142857142857142,0.35714285714285715,0.2619047619047619,0.30952380952380953,66.47625701254553,84.07911259983818
CP000910,0.14383561643835616,0.3698630136986301,0.14383561643835616,0.3424657534246575,0.0625,0.3671875,0.265625,0.3046875,0.152,0.256,0.136,0.456,56.271325568496955,60.47196550385885
CP000922,0.25925925925925924,0.2751322751322751,0.2698412698412698,0.19576719576719576,0.19230769230769232,0.36538461538461536,0.23076923076923078,0.21153846153846154,0.19696969696969696,0.3787878787878788,0.21212121212121213,0.21212121212121213,41.77675142074495,37.701730356453794
CP000927,0.12987012987012986,0.3246753246753247,0.03896103896103896,0.5064935064935064,0.0456140350877193,0.11929824561403508,0.16842105263157894,0.6666666666666666,0.05128205128205128,0.3418803418803419,0.08547008547008547,0.5213675213675214,67.46329596602476,87.70094842619467
CP000930,0.19083969465648856,0.24427480916030533,0.15267175572519084,0.4122137404580153,0.18137254901960784,0.23039215686274508,0.22058823529411764,0.36764705882352944,0.18032786885245902,0.3114754098360656,0.14754098360655737,0.36065573770491804,56.97519060078877,68.22634506617258
CP000934,0.18324607329842932,0.3010471204188482,0.16753926701570682,0.3481675392670157,0.26595744680851063,0.30141843971631205,0.21631205673758866,0.21631205673758866,0.1450381679389313,0.29770992366412213,0.3053435114503817,0.25190839694656486,51.99123885929493,56.896757627340584
CP000961,0.3252858958068615,0.3036848792884371,0.12325285895806862,0.24777636594663277,0.39263803680981596,0.26380368098159507,0.12269938650306748,0.22085889570552147,0.1901840490797546,0.37423312883435583,0.21779141104294478,0.21779141104294478,43.70099216514868,41.29000850485296
CP000975,0.23300970873786409,0.39805825242718446,0.08737864077669903,0.2815533980582524,0.20430107526881722,0.34408602150537637,0.1935483870967742,0.25806451612903225,0.12727272727272726,0.43636363636363634,0.07272727272727272,0.36363636363636365,45.482774375914076,46.05430458183938
CP000976,0.4189189189189189,0.43243243243243246,0.08108108108108109,0.06756756756756757,0.5,0.45,0.05,0.0,0.5625,0.1875,0.125,0.125,27.586044045449377,17.395862127615185
CP001013,0.0,0.391304347826087,0.0,0.6086956521739131,0.029649595687331536,0.1078167115902965,0.2398921832884097,0.6226415094339622,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,68.89968087769532,89.23154843592413
CP001016,0.19444444444444445,0.2611111111111111,0.15555555555555556,0.3888888888888889,0.14659685863874344,0.2198952879581152,0.1806282722513089,0.45287958115183247,0.24,0.18,0.24,0.34,57.059896843113435,65.78150895109407
CP001032,0.0547945205479452,0.2328767123287671,0.1643835616438356,0.547945205479452,0.031746031746031744,0.16507936507936508,0.1873015873015873,0.6158730158730159,0.10655737704918032,0.22950819672131148,0.13934426229508196,0.5245901639344263,65.3411396022395,81.9671041519464
CP001034,0.33710407239819007,0.40497737556561086,0.12895927601809956,0.12895927601809956,0.3611111111111111,0.3425925925925926,0.10185185185185185,0.19444444444444445,0.31666666666666665,0.425,0.16666666666666666,0.09166666666666666,36.322296518432616,27.99392375840899
CP001037,0.23798882681564246,0.5039106145251396,0.09832402234636871,0.15977653631284916,0.29,0.43333333333333335,0.14333333333333334,0.13333333333333333,0.2920892494929006,0.3509127789046653,0.10344827586206896,0.2535496957403651,41.41495802568809,35.616191944563184
CP001055,0.3694581280788177,0.5024630541871922,0.029556650246305417,0.09852216748768473,0.4117647058823529,0.5882352941176471,0.0,0.0,0.2222222222222222,0.6,0.044444444444444446,0.13333333333333333,39.9521283650997,37.74397246495816
CP001071,0.21897810218978103,0.39416058394160586,0.10948905109489052,0.2773722627737226,0.10483870967741936,0.3709677419354839,0.3951612903225806,0.12903225806451613,0.125,0.5,0.21875,0.15625,55.76235444438689,66.1332859446021
CP001080,0.390625,0.375,0.1015625,0.1328125,0.4727272727272727,0.38181818181818183,0.10909090909090909,0.03636363636363636,0.3125,0.4375,0.1875,0.0625,32.027444977867134,22.790509467385593
CP001087,0.2116788321167883,0.3175182481751825,0.14233576642335766,0.3284671532846715,0.16923076923076924,0.36,0.18461538461538463,0.28615384615384615,0.15267175572519084,0.3282442748091603,0.2748091603053435,0.24427480916030533,48.84700915518548,52.836817820193346
CP001096,0.11320754716981132,0.23270440251572327,0.08176100628930817,0.5723270440251572,0.08096280087527352,0.12691466083150985,0.1575492341356674,0.6345733041575492,0.060810810810810814,0.4594594594594595,0.11486486486486487,0.36486486486486486,64.85980862601781,82.90742026528429
CP001098,0.40062111801242234,0.39751552795031053,0.09316770186335403,0.10869565217391304,0.36231884057971014,0.4782608695652174,0.10144927536231885,0.057971014492753624,0.2777777777777778,0.4777777777777778,0.1111111111111111,0.13333333333333333,37.88319203024189,33.786409287968056
CP001099,0.16,0.28,0.18666666666666668,0.37333333333333335,0.11848341232227488,0.33175355450236965,0.23222748815165878,0.3175355450236967,0.09090909090909091,0.3333333333333333,0.30303030303030304,0.2727272727272727,55.79611479572558,69.02420994637633
CP001100,0.09090909090909091,0.4825174825174825,0.16083916083916083,0.26573426573426573,0.13178294573643412,0.49612403100775193,0.24806201550387597,0.12403100775193798,0.16666666666666666,0.5138888888888888,0.16666666666666666,0.1527777777777778,45.03891960299454,47.72449961856626
CP001108,0.22988505747126436,0.1839080459770115,0.28735632183908044,0.2988505747126437,0.18627450980392157,0.25980392156862747,0.23039215686274508,0.3235294117647059,0.05128205128205128,0.4358974358974359,0.3333333333333333,0.1794871794871795,50.09512826298299,54.21922235352343
CP001110,0.21739130434782608,0.3217391304347826,0.16521739130434782,0.2956521739130435,0.234375,0.2864583333333333,0.23958333333333334,0.23958333333333334,0.20634920634920634,0.2698412698412698,0.23809523809523808,0.2857142857142857,48.077586989495195,49.49516185782046
CP001130,0.4074074074074074,0.35802469135802467,0.07407407407407407,0.16049382716049382,0.5,0.3181818181818182,0.13636363636363635,0.045454545454545456,0.25,0.5416666666666666,0.125,0.08333333333333333,34.84701003004782,29.13169402717011
CP001145,0.25,0.3076923076923077,0.21153846153846154,0.23076923076923078,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.23809523809523808,0.4090909090909091,0.29545454545454547,0.1590909090909091,0.13636363636363635,44.77013317313631,44.262191729947915
CP001146,0.33695652173913043,0.5,0.043478260869565216,0.11956521739130435,0.36666666666666664,0.4,0.23333333333333334,0.0,0.20588235294117646,0.6176470588235294,0.08823529411764706,0.08823529411764706,33.74098909839709,25.25509057695437
CP001147,0.2871287128712871,0.5346534653465347,0.10891089108910891,0.06930693069306931,0.6296296296296297,0.25925925925925924,0.0,0.1111111111111111,0.3333333333333333,0.5151515151515151,0.09090909090909091,0.06060606060606061,34.12890388925458,25.189125038775195
CP001154,0.04878048780487805,0.25203252032520324,0.2601626016260163,0.43902439024390244,0.08982035928143713,0.3083832335329341,0.23952095808383234,0.36227544910179643,0.1282051282051282,0.2564102564102564,0.1282051282051282,0.48717948717948717,62.352314953733114,74.62992883864295
CP001185,0.33540372670807456,0.4720496894409938,0.09937888198757763,0.09316770186335403,0.3870967741935484,0.3870967741935484,0.16129032258064516,0.06451612903225806,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,30.810792316194576,20.67361429565975
CP001196,0.18478260869565216,0.22826086956521738,0.21739130434782608,0.3695652173913043,0.08571428571428572,0.175,0.26785714285714285,0.4714285714285714,0.11764705882352941,0.37254901960784315,0.29411764705882354,0.21568627450980393,62.39947949997183,76.77031524946466
CP001221,0.28023598820059,0.45132743362831856,0.10324483775811209,0.16519174041297935,0.17307692307692307,0.5048076923076923,0.07692307692307693,0.24519230769230768,0.27631578947368424,0.4605263157894737,0.09210526315789473,0.17105263157894737,35.018341481270625,29.477380176160356
CP001230,0.33783783783783783,0.2972972972972973,0.14864864864864866,0.21621621621621623,0.423728813559322,0.2711864406779661,0.01694915254237288,0.288135593220339,0.2647058823529412,0.38235294117647056,0.14705882352941177,0.20588235294117646,37.15639771142485,31.861305464824948
CP001275,0.0,0.13333333333333333,0.26666666666666666,0.6,0.07766990291262135,0.14563106796116504,0.21359223300970873,0.5631067961165048,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,63.647038501132805,72.9871667891634
CP001279,0.2122905027932961,0.4748603351955307,0.07262569832402235,0.24022346368715083,0.4782608695652174,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.19230769230769232,0.5,0.15384615384615385,0.15384615384615385,33.507531417691254,27.10517985178629
CP001280,0.08695652173913043,0.4057971014492754,0.11594202898550725,0.391304347826087,0.047619047619047616,0.23809523809523808,0.15714285714285714,0.5571428571428572,0.021739130434782608,0.30434782608695654,0.08695652173913043,0.5869565217391305,63.08336217288401,76.45252457351022
CP001281,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.631578947368421,0.025974025974025976,0.19480519480519481,0.21428571428571427,0.564935064935065,0.20689655172413793,0.2413793103448276,0.3103448275862069,0.2413793103448276,68.4042033605177,88.91894428937042
CP001312,0.03571428571428571,0.25,0.07142857142857142,0.6428571428571429,0.0364963503649635,0.12773722627737227,0.10948905109489052,0.7262773722627737,0.0,0.6,0.0,0.4,66.56188702841807,83.3079662100825
CP001322,0.28486646884273,0.2997032640949555,0.1513353115727003,0.26409495548961426,0.1726027397260274,0.4575342465753425,0.136986301369863,0.2328767123287671,0.12337662337662338,0.37662337662337664,0.14285714285714285,0.35714285714285715,54.484597610000684,67.75526163417368
CP001349,0.3333333333333333,0.1111111111111111,0.15873015873015872,0.3968253968253968,0.09820193637621023,0.08437067773167359,0.2268326417704011,0.5905947441217151,0.0547945205479452,0.2191780821917808,0.3013698630136986,0.4246575342465753,68.85724725505182,86.3187841485118
CP001364,0.18181818181818182,0.22727272727272727,0.21717171717171718,0.37373737373737376,0.18154761904761904,0.13095238095238096,0.36904761904761907,0.31845238095238093,0.2119205298013245,0.23178807947019867,0.2980132450331126,0.2582781456953642,56.681900568424446,60.57701687395504
CP001397,0.2917505030181087,0.4708249496981891,0.08651911468812877,0.15090543259557343,0.3238095238095238,0.3904761904761905,0.18095238095238095,0.10476190476190476,0.32954545454545453,0.48863636363636365,0.056818181818181816,0.125,35.31529911368425,27.75319641027493
CP001429,0.16666666666666666,0.5833333333333334,0.1388888888888889,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.25,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,28.210940762393367,17.793243841133254
CP001472,0.0990990990990991,0.3063063063063063,0.24324324324324326,0.35135135135135137,0.11891891891891893,0.2756756756756757,0.22702702702702704,0.3783783783783784,0.14414414414414414,0.36936936936936937,0.13513513513513514,0.35135135135135137,60.4970106770533,73.77791604268056
CP001560,0.163855421686747,0.29397590361445786,0.163855421686747,0.3783132530120482,0.2964071856287425,0.27245508982035926,0.08982035928143713,0.3413173652694611,0.18181818181818182,0.18181818181818182,0.5,0.13636363636363635,56.508328874835435,64.81461270368001
CP001607,0.15324675324675324,0.4597402597402597,0.11688311688311688,0.2701298701298701,0.24615384615384617,0.47692307692307695,0.13846153846153847,0.13846153846153847,0.18292682926829268,0.4634146341463415,0.21951219512195122,0.13414634146341464,42.230964944326395,40.50556652796647
CP001614,0.18633540372670807,0.40683229813664595,0.13664596273291926,0.2701863354037267,0.2032967032967033,0.34065934065934067,0.18681318681318682,0.2692307692307692,0.21787709497206703,0.3240223463687151,0.20670391061452514,0.25139664804469275,50.89065163357059,54.15317727129128
CP001616,0.19144144144144143,0.3761261261261261,0.0990990990990991,0.3333333333333333,0.22440944881889763,0.36220472440944884,0.1377952755905512,0.2755905511811024,0.1927710843373494,0.40963855421686746,0.13253012048192772,0.26506024096385544,49.02701933458781,49.43651106937553
CP001618,0.0,0.0,0.6666666666666666,0.3333333333333333,0.022727272727272728,0.03409090909090909,0.13636363636363635,0.8068181818181818,0.0,0.047619047619047616,0.2857142857142857,0.6666666666666666,73.1165816375156,93.508394340234
CP001619,0.2019607843137255,0.30980392156862746,0.23921568627450981,0.24901960784313726,0.27793696275071633,0.2922636103151863,0.16905444126074498,0.2607449856733524,0.2727272727272727,0.3838383838383838,0.16666666666666666,0.17676767676767677,51.54499489795186,62.60272180978048
CP001628,0.25,0.0,0.5,0.25,0.04316546762589928,0.02877697841726619,0.12949640287769784,0.7985611510791367,0.0,0.0,0.5,0.5,72.99524968443846,94.18728425581112
CP001629,0.11320754716981132,0.25471698113207547,0.16981132075471697,0.46226415094339623,0.12903225806451613,0.2995391705069124,0.2073732718894009,0.3640552995391705,0.10204081632653061,0.32653061224489793,0.16326530612244897,0.40816326530612246,58.64699871178244,72.65282632279684
CP001630,0.06666666666666667,0.2,0.2,0.5333333333333333,0.021052631578947368,0.04736842105263158,0.09736842105263158,0.8342105263157895,0.06315789473684211,0.10526315789473684,0.16842105263157894,0.6631578947368421,73.70887317195238,95.64978768000415
CP001631,0.0,0.6666666666666666,0.0,0.3333333333333333,0.06,0.02,0.3,0.62,0.13793103448275862,0.06896551724137931,0.13793103448275862,0.6551724137931034,68.28933205508218,81.79973028214049
CP001632,0.36908517350157727,0.3753943217665615,0.14195583596214512,0.11356466876971609,0.5853658536585366,0.21951219512195122,0.17073170731707318,0.024390243902439025,0.42276422764227645,0.2764227642276423,0.2032520325203252,0.0975609756097561,39.587971334806774,37.94599582488661
CP001634,0.2857142857142857,0.33613445378151263,0.10084033613445378,0.2773109243697479,0.2975206611570248,0.3305785123966942,0.21487603305785125,0.15702479338842976,0.2972972972972973,0.43243243243243246,0.1891891891891892,0.08108108108108109,41.54598836032433,40.578560825197755
CP001643,0.0,0.5,0.5,0.0,0.043209876543209874,0.030864197530864196,0.1111111111111111,0.8148148148148148,0.25,0.125,0.0,0.625,72.04577492840924,93.44528426093845
CP001650,0.29596412556053814,0.43796711509715996,0.1031390134529148,0.16292974588938713,0.3282442748091603,0.3435114503816794,0.19083969465648856,0.13740458015267176,0.3287037037037037,0.42592592592592593,0.09259259259259259,0.1527777777777778,36.218453032231466,30.82374537843387
CP001673,0.22758620689655173,0.4482758620689655,0.10689655172413794,0.21724137931034482,0.2564102564102564,0.41025641025641024,0.24358974358974358,0.08974358974358974,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,42.69275481900595,45.30374804363393
CP001674,0.24651162790697675,0.26976744186046514,0.14418604651162792,0.3395348837209302,0.13690476190476192,0.27380952380952384,0.27976190476190477,0.30952380952380953,0.17073170731707318,0.3170731707317073,0.15853658536585366,0.35365853658536583,54.86042281266869,62.28717455029545
